Customer_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Outstanding_Loans,Loan_Amount,Loan_Tenure_Months,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Default,Application_Date
593,45,201454,15,Divorced,Graduate,18,4,313889,24,246730,51804,3,5,496376,332571,0.67,0,4,0,0,0,Current,,514882,220,56,0,2025-09-18
594,42,379047,19,Married,Postgraduate,24,4,1270779,240,740087,119972,5,6,711661,21349,0.03,3,4,0,0,0,Current,,763395,297,227,0,2023-12-27
595,33,100000,12,Single,High School,12,0,339473,12,187868,44206,4,4,77769,6999,0.09,2,3,0,0,0,Current,,102109,153,59,0,2025-08-25
596,39,100000,15,Divorced,High School,17,0,233069,180,88401,37535,6,3,252395,113577,0.45,1,1,0,0,0,Current,,254079,210,1,0,2025-10-18
597,69,306592,40,Single,Graduate,30,1,833491,60,447924,74080,3,5,736269,360771,0.49,2,3,0,0,0,Current,,947414,368,97,0,2024-01-30
598,56,100000,23,Divorced,High School,26,1,362312,24,166744,49249,6,7,255075,58667,0.23,1,3,0,0,0,Current,,336492,319,209,0,2023-05-23
599,32,100000,8,Single,High School,10,2,478445,180,180282,23900,3,3,97607,55635,0.57,1,2,0,0,0,Current,,136077,129,77,0,2024-12-16
600,61,156154,20,Married,High School,22,3,285586,60,28554,11551,4,4,184112,62598,0.34,1,5,0,0,0,Current,,190374,267,261,0,2024-07-15
601,39,100000,6,Single,High School,10,1,160863,36,63905,49647,1,6,123937,85516,0.69,1,1,0,0,0,Current,,124118,122,19,0,2024-05-14
602,32,100000,12,Married,High School,14,1,320813,120,67444,3095,2,5,177020,77888,0.44,2,2,4,1,1,DPD90+,12.0,244894,168,58,1,2025-07-16
603,29,215270,1,Single,Graduate,1,1,234342,48,193133,61124,5,3,179684,59295,0.33,2,3,1,0,1,DPD90+,9.0,205743,12,9,1,2024-02-08
604,27,188015,3,Divorced,Graduate,9,1,586869,84,71458,31655,1,3,275151,60533,0.22,1,2,4,2,2,DPD90+,19.0,397208,116,42,1,2024-04-07
605,48,533809,22,Married,Postgraduate,25,4,480338,180,543204,139700,7,9,509998,214199,0.42,0,0,2,1,0,DPD60,32.0,557164,303,73,1,2025-06-23
606,34,183716,10,Single,Graduate,9,2,497434,12,246779,52943,4,3,213460,19211,0.09,0,0,4,4,1,DPD90+,28.0,275951,115,6,1,2024-01-13
607,51,225861,14,Married,Graduate,18,1,743503,24,230346,30546,2,0,511794,81887,0.16,0,0,0,0,0,Current,,539791,219,85,0,2024-10-13
608,39,100000,5,Married,High School,8,3,81549,180,134829,28729,2,4,263702,63288,0.24,1,2,0,0,0,Current,,316797,107,22,0,2023-02-24
609,67,137673,26,Single,High School,26,1,197049,120,24720,52716,2,7,76720,38360,0.5,1,1,0,0,0,Current,,110555,317,53,0,2023-07-27
610,36,267629,12,Single,Graduate,18,4,537715,240,470538,39588,4,6,512440,184478,0.36,1,2,0,0,0,Current,,668310,219,57,0,2023-09-17
611,25,100000,3,Married,High School,7,0,215869,24,188118,20404,6,4,59014,24785,0.42,3,3,0,0,0,Current,,79362,85,51,0,2023-06-04
612,55,179869,17,Single,Graduate,21,0,637180,180,225721,26756,6,2,128268,55155,0.43,1,2,1,1,0,DPD60,29.0,142760,252,5,1,2025-02-07
613,32,231948,9,Single,Graduate,12,2,668148,84,410249,95996,7,0,524831,257167,0.49,0,1,0,0,0,Current,,766975,151,150,0,2023-06-04
614,45,155111,13,Single,Graduate,12,0,344267,12,47513,57079,6,6,362807,105214,0.29,0,0,0,0,0,Current,,475908,149,114,0,2025-02-16
615,41,100000,14,Married,High School,15,1,252804,48,160502,43817,1,2,253495,93793,0.37,0,1,2,1,1,DPD90+,1.0,266915,180,135,1,2024-01-24
616,56,280200,35,Married,Graduate,30,4,156462,24,79111,28475,5,3,472306,160584,0.34,0,1,0,0,0,Current,,475978,364,320,0,2024-08-16
617,43,177330,17,Single,Graduate,20,2,703532,120,149953,9809,2,4,469839,230221,0.49,1,1,2,2,2,DPD90+,20.0,473579,242,185,1,2025-09-04
618,36,100000,14,Widowed,High School,18,1,68452,240,68144,7730,7,7,91709,22010,0.24,3,3,4,3,1,DPD90+,23.0,94057,217,26,1,2023-10-30
619,59,192924,35,Divorced,Graduate,30,0,816440,84,229946,18769,7,6,216902,36873,0.17,4,6,0,0,0,Current,,315767,362,25,0,2024-06-16
620,65,225006,32,Single,Graduate,30,3,660276,48,143543,62074,2,8,188162,11289,0.06,0,1,0,0,0,Current,,221878,361,325,0,2023-01-26
621,62,411768,34,Single,Postgraduate,28,1,1183909,60,532317,200134,1,2,1026884,246452,0.24,0,1,0,0,0,Current,,1180009,345,264,0,2025-06-13
622,59,121735,34,Divorced,High School,28,3,446840,12,93298,23308,6,9,130461,22178,0.17,0,0,0,0,0,Current,,157632,337,9,0,2025-11-26
623,34,323781,8,Married,Postgraduate,15,3,1414281,48,559668,155442,2,0,287769,80575,0.28,1,1,0,0,0,Current,,346700,180,54,0,2023-03-04
624,51,268986,24,Single,Graduate,25,2,1275506,36,345935,10311,2,0,553513,38745,0.07,0,0,0,0,0,Current,,619517,302,220,0,2025-06-29
625,25,188307,4,Married,Graduate,8,4,554595,240,88472,87543,4,9,130441,7826,0.06,1,1,0,0,0,Current,,136430,98,20,0,2025-09-16
626,55,196762,33,Married,High School,30,0,231778,84,138806,21044,3,0,120467,14456,0.12,2,2,0,0,0,Current,,127009,363,195,0,2023-03-12
627,43,213282,12,Single,Graduate,15,0,949923,48,363106,97680,7,1,163543,99761,0.61,0,0,0,0,0,Current,,212539,182,172,0,2025-03-22
628,49,158673,18,Married,High School,15,1,108377,36,127515,7455,1,1,79432,16680,0.21,3,6,0,0,0,Current,,95192,187,169,0,2023-05-13
629,63,334243,34,Married,Graduate,30,0,1381432,48,365931,158814,1,6,749531,209868,0.28,1,1,0,0,0,Current,,1087740,371,170,0,2023-05-28
630,31,170638,10,Married,High School,17,2,607795,180,224463,19859,6,8,325165,156079,0.48,1,2,0,0,0,Current,,400560,207,139,0,2025-07-04
631,38,346364,11,Divorced,Postgraduate,12,0,1583324,60,252232,57254,1,7,354914,106474,0.3,0,1,0,0,0,Current,,444262,153,112,0,2025-09-11
632,67,415778,40,Single,Postgraduate,30,1,1887043,12,259137,106294,6,3,450084,130524,0.29,2,3,4,3,1,DPD90+,35.0,658978,360,171,1,2025-02-27
633,32,261461,6,Married,Graduate,5,0,193270,60,255381,53010,4,1,660822,85906,0.13,2,5,0,0,0,Current,,826569,61,22,0,2023-10-11
634,29,200125,7,Married,Graduate,7,4,648907,180,93862,68125,4,2,351129,189609,0.54,2,2,0,0,0,Current,,439259,90,8,0,2024-10-03
635,30,106899,3,Married,High School,5,3,113422,48,64589,52156,5,9,240129,40821,0.17,3,3,0,0,0,Current,,283731,65,46,0,2023-04-29
636,64,325007,35,Single,Graduate,30,3,277266,24,55593,101104,6,4,530375,84860,0.16,1,1,0,0,0,Current,,718767,368,290,0,2023-06-11
637,37,100000,12,Married,Graduate,16,3,251724,36,64274,36631,7,8,109429,37205,0.34,1,1,3,1,1,DPD90+,24.0,130889,197,68,1,2024-04-08
638,58,136579,23,Single,High School,24,4,128273,240,92241,8501,4,7,399631,163848,0.41,1,1,0,0,0,Current,,517186,289,146,0,2023-05-07
639,27,189672,3,Single,Graduate,10,2,716118,120,365227,60951,6,2,363054,83502,0.23,1,1,0,0,0,Current,,444268,127,11,0,2023-10-14
640,66,445986,40,Single,Postgraduate,30,1,2167595,36,535170,106076,7,8,369033,47974,0.13,2,3,0,0,0,Current,,466595,368,219,0,2024-04-30
641,33,181065,7,Married,Graduate,11,4,554624,60,287059,80605,7,9,274354,46640,0.17,1,2,0,0,0,Current,,387803,136,73,0,2023-08-25
642,60,174471,19,Single,Graduate,22,1,271871,36,24161,36000,1,2,230885,55412,0.24,1,3,1,1,0,DPD60,32.0,278647,269,25,1,2023-09-23
643,62,478450,28,Married,Postgraduate,26,2,2054669,48,123318,165609,5,9,495300,163449,0.33,1,2,3,0,0,DPD30,22.0,552278,315,252,0,2024-12-14
644,29,100000,8,Single,High School,8,4,433896,180,163834,12951,3,7,283359,45337,0.16,2,3,0,0,0,Current,,364161,106,87,0,2025-02-01
645,47,297117,15,Single,Graduate,21,0,1128312,36,376126,42933,2,0,802899,674435,0.84,0,0,0,0,0,Current,,1179261,253,190,1,2025-06-02
646,22,213674,2,Single,Postgraduate,10,2,698306,36,90259,42849,2,3,213218,123666,0.58,0,0,0,0,0,Current,,287120,131,81,0,2025-09-24
647,25,100000,3,Single,High School,6,3,440506,180,83935,16595,5,3,138036,35889,0.26,0,0,0,0,0,Current,,159318,76,52,0,2025-07-06
648,49,222920,20,Married,Graduate,19,4,275264,120,245303,31623,6,5,536298,69718,0.13,2,4,4,3,2,DPD90+,35.0,794523,232,77,1,2023-11-11
649,57,269627,22,Married,Graduate,23,2,1265143,120,457028,11820,6,1,275360,30289,0.11,3,4,0,0,0,Current,,322545,276,158,0,2023-09-08
650,58,250610,25,Widowed,Graduate,23,2,1193508,24,42053,105666,6,6,495935,287642,0.58,0,0,0,0,0,Current,,739750,287,174,0,2025-07-16
651,39,239616,16,Widowed,Graduate,13,4,1060052,120,290800,12188,3,4,539012,199434,0.37,0,1,0,0,0,Current,,590754,160,149,0,2024-08-31
652,28,314227,7,Married,Postgraduate,9,3,511555,36,455069,140124,7,9,670852,46959,0.07,3,3,0,0,0,Current,,1006160,108,15,0,2024-08-22
653,68,380885,33,Married,Postgraduate,27,3,1661345,120,745349,30555,2,5,863093,353868,0.41,2,3,0,0,0,Current,,895849,326,131,0,2025-10-15
654,65,140185,25,Single,High School,22,2,384018,48,227655,7195,5,5,317764,34954,0.11,0,0,4,4,1,DPD90+,30.0,431084,274,97,1,2023-12-03
655,21,290149,0,Married,Postgraduate,3,1,921857,180,170794,84213,6,5,844918,126737,0.15,1,1,0,0,0,Current,,1157724,44,5,0,2023-01-30
656,42,100000,20,Married,High School,24,2,428270,180,143367,26117,4,9,136624,53283,0.39,0,1,0,0,0,Current,,183047,291,264,0,2025-03-25
657,37,100000,11,Single,Graduate,12,4,63312,84,153839,25579,1,7,269647,59322,0.22,0,0,0,0,0,Current,,374486,152,137,0,2023-02-18
658,27,211958,6,Single,Graduate,8,4,452157,36,312210,62689,3,9,117534,64643,0.55,2,4,0,0,0,Current,,145262,101,90,1,2025-03-10
659,45,206120,23,Single,Graduate,27,4,859648,84,339949,32523,6,3,251570,108175,0.43,2,3,3,3,0,DPD60,1.0,258376,324,165,1,2023-01-05
660,65,204110,24,Married,Graduate,26,3,849668,84,369903,69033,2,9,126882,38064,0.3,3,3,0,0,0,Current,,149578,323,19,0,2024-09-30
661,24,367353,3,Married,Postgraduate,4,0,1586632,36,88876,95935,1,7,781730,54721,0.07,1,2,0,0,0,Current,,1032788,50,27,0,2023-04-15
662,56,296181,24,Married,Graduate,22,4,373623,48,75315,53513,5,8,222720,48998,0.22,1,1,0,0,0,Current,,294686,266,16,0,2023-11-18
663,26,148360,5,Married,Graduate,8,4,545444,24,237818,61824,6,3,387852,54299,0.14,2,2,3,3,3,DPD90+,14.0,425705,99,2,1,2025-11-20
664,51,100000,19,Married,High School,19,1,115926,12,54212,36930,2,0,211647,46562,0.22,0,1,0,0,0,Current,,238420,237,149,0,2025-05-23
665,39,367681,9,Married,Postgraduate,15,1,1482835,24,60356,76820,1,2,210327,86234,0.41,2,2,0,0,0,Current,,261509,183,10,0,2024-02-23
666,64,439386,38,Single,Postgraduate,30,2,704365,120,365743,187554,4,0,1004850,281358,0.28,3,3,0,0,0,Current,,1370922,367,106,0,2024-12-13
667,59,472460,21,Married,Postgraduate,19,2,1804882,60,778973,218146,3,6,1254422,225795,0.18,1,2,2,0,1,DPD90+,13.0,1789306,230,17,1,2025-12-13
668,47,100000,23,Married,High School,27,2,254750,240,29680,27769,5,0,215280,40903,0.19,4,4,0,0,0,Current,,224589,334,204,0,2024-10-24
669,30,101695,6,Married,High School,12,4,502188,36,138314,12526,2,3,58607,7032,0.12,0,2,3,1,1,DPD90+,11.0,85730,147,7,1,2023-12-24
670,46,100000,7,Married,High School,14,1,310952,24,5705,45958,7,0,264479,39671,0.15,2,2,0,0,0,Current,,387161,179,46,0,2024-10-29
671,39,100000,13,Married,High School,15,2,334660,48,26398,11095,4,1,233115,72265,0.31,1,3,0,0,0,Current,,234039,191,178,0,2024-04-12
672,59,199063,29,Single,Graduate,26,1,429326,24,146143,8608,3,0,287870,115148,0.4,1,1,0,0,0,Current,,360760,314,10,0,2024-02-27
673,23,305255,0,Married,Postgraduate,4,4,1161599,120,65026,54089,3,4,403417,68580,0.17,2,2,4,2,0,DPD60,19.0,521848,54,16,1,2024-10-10
674,65,281069,24,Widowed,Graduate,24,4,766471,84,477679,103698,7,6,477690,186299,0.39,1,2,1,1,1,DPD90+,28.0,609941,293,257,1,2024-04-05
675,33,100000,7,Married,High School,14,2,58129,180,173493,46317,4,2,266775,66693,0.25,2,2,0,0,0,Current,,348911,168,137,0,2023-05-24
676,48,228577,20,Single,Graduate,25,4,740273,60,348205,74492,2,7,258325,131745,0.51,1,1,0,0,0,Current,,323339,309,13,0,2023-02-28
677,40,118639,13,Single,High School,13,4,502681,24,62028,56576,3,4,89265,31242,0.35,0,4,0,0,0,Current,,102378,156,144,0,2025-10-18
678,48,100000,21,Widowed,High School,23,1,156560,48,107033,6433,5,4,266159,79847,0.3,1,1,0,0,0,Current,,278895,281,226,0,2025-04-07
679,28,100000,7,Single,Graduate,11,0,149478,12,40916,4916,1,4,56572,19234,0.34,0,1,0,0,0,Current,,62466,134,30,0,2023-05-05
680,61,265734,34,Single,Graduate,30,3,860974,24,159039,82380,5,7,738074,302610,0.41,1,1,0,0,0,Current,,1011255,368,205,0,2025-06-07
681,59,296593,35,Married,Postgraduate,30,2,1240027,48,313264,143472,6,1,375001,71250,0.19,3,3,0,0,0,Current,,420200,371,328,0,2025-03-19
682,21,319283,1,Widowed,Postgraduate,2,0,518289,84,473585,83430,3,1,565308,333531,0.59,1,2,4,0,1,DPD90+,33.0,799828,35,11,1,2023-11-25
683,23,222431,2,Single,Graduate,8,2,1044354,48,52176,9948,1,7,184782,24021,0.13,0,0,0,0,0,Current,,222060,97,52,0,2025-09-24
684,33,129826,7,Married,Graduate,9,0,606708,48,81603,16382,4,8,357753,121636,0.34,0,3,0,0,0,Current,,431892,119,95,0,2025-04-03
685,48,469113,16,Married,Postgraduate,14,4,657891,24,871101,64503,1,9,1113951,389882,0.35,1,1,0,0,0,Current,,1597683,170,75,0,2025-04-29
686,69,347569,40,Single,Graduate,30,2,586359,240,308220,63317,1,9,976804,410257,0.42,3,3,0,0,0,Current,,1081463,368,48,0,2023-07-06
687,45,147388,16,Divorced,High School,14,0,538363,180,277206,6032,7,1,325443,29289,0.09,3,5,0,0,0,Current,,356298,179,7,0,2024-08-28
688,53,410373,16,Married,Postgraduate,14,3,1962731,180,813864,186452,1,3,394669,264428,0.67,2,2,2,1,1,DPD90+,20.0,589123,173,1,1,2024-05-06
689,58,100000,21,Married,High School,23,4,369447,60,107698,26747,3,7,127066,19059,0.15,1,1,0,0,0,Current,,161412,276,87,0,2025-03-30
690,26,214848,1,Divorced,Graduate,1,2,537560,36,131419,73488,7,1,368920,140189,0.38,0,3,0,0,0,Current,,404063,13,2,0,2024-02-23
691,64,244523,40,Widowed,Graduate,30,2,308222,84,389284,12774,7,3,493482,162849,0.33,1,2,3,0,0,DPD30,19.0,534392,366,92,1,2025-03-22
692,65,292073,39,Married,Graduate,30,0,751954,240,105337,13428,6,9,822520,337233,0.41,2,3,0,0,0,Current,,1176888,365,189,0,2023-12-01
693,52,235718,23,Single,Graduate,19,2,761476,180,127639,71070,6,0,344119,86029,0.25,1,4,0,0,0,Current,,447328,228,78,0,2025-01-18
694,65,502481,21,Divorced,Postgraduate,22,4,999577,120,794179,224057,7,1,1134441,90755,0.08,2,2,0,0,0,Current,,1199693,273,34,0,2024-07-29
695,67,184819,40,Married,High School,30,1,516783,180,165525,50579,7,6,536441,219940,0.41,4,4,0,0,0,Current,,774327,361,148,0,2025-12-12
696,41,100000,16,Divorced,High School,13,0,108596,48,44299,44135,2,0,88093,23785,0.27,1,1,0,0,0,Current,,107645,161,118,0,2025-10-24
697,36,100000,10,Divorced,Graduate,17,3,253484,84,131969,40927,6,0,265677,79703,0.3,3,3,0,0,0,Current,,397101,215,24,0,2025-04-10
698,41,174886,15,Single,Graduate,19,2,158882,60,258636,9865,3,1,271382,13569,0.05,2,2,0,0,0,Current,,309614,233,28,0,2023-03-06
699,31,100000,2,Widowed,High School,2,4,72089,24,29388,11693,2,3,233105,151518,0.65,3,4,2,2,2,DPD90+,13.0,294739,29,11,1,2024-06-07
700,57,427806,25,Married,Postgraduate,23,2,1864198,180,252453,143614,4,6,527846,63341,0.12,1,1,0,0,0,Current,,573531,284,243,0,2023-01-05
701,56,167806,33,Married,Graduate,30,3,238765,36,80796,39078,4,3,224014,33602,0.15,1,2,3,0,1,DPD90+,33.0,273264,361,214,1,2023-01-08
702,55,296604,31,Single,Postgraduate,28,4,915972,60,234529,47318,4,4,168421,50526,0.3,1,2,0,0,0,Current,,183287,345,38,0,2025-04-04
703,39,368730,14,Divorced,Postgraduate,13,3,431569,180,567371,81468,4,3,1079829,377940,0.35,3,4,0,0,0,Current,,1245707,165,129,0,2025-07-20
704,40,146576,9,Married,Graduate,8,4,246449,240,211323,34254,4,3,371369,163402,0.44,0,2,0,0,0,Current,,421478,106,84,0,2025-02-05
705,38,146352,13,Married,Graduate,14,1,311148,240,196392,66892,5,8,107538,11829,0.11,1,1,0,0,0,Current,,122759,176,161,0,2024-04-26
706,67,481356,40,Divorced,Postgraduate,30,4,551895,60,29967,33531,7,5,1443476,967128,0.67,0,0,0,0,0,Current,,2143436,368,109,0,2024-07-22
707,61,195134,24,Married,High School,23,3,137926,24,63843,30103,3,2,392719,82470,0.21,2,3,0,0,0,Current,,400268,285,65,0,2025-11-18
708,69,251957,37,Married,Graduate,30,0,1120507,120,122307,70051,2,5,663735,252219,0.38,1,1,0,0,0,Current,,828627,368,64,0,2025-02-16
709,34,100000,6,Divorced,High School,12,1,55324,120,58031,35517,4,6,66665,12666,0.19,0,1,0,0,0,Current,,87639,152,9,0,2024-01-16
710,35,190545,6,Married,Graduate,12,2,147852,180,63933,61489,5,6,280792,151627,0.54,1,1,0,0,0,Current,,373560,146,32,0,2023-02-06
711,51,233147,13,Divorced,Graduate,15,1,961224,180,198201,110042,6,7,506891,91240,0.18,0,0,0,0,0,Current,,698127,189,54,0,2025-07-03
712,21,305435,0,Divorced,Postgraduate,1,1,540325,60,60049,122751,5,3,233988,51477,0.22,0,0,0,0,0,Current,,323016,20,13,0,2024-12-30
713,23,354389,0,Married,Postgraduate,9,2,1329912,12,536028,101850,5,0,610348,280760,0.46,0,1,0,0,0,Current,,901942,117,42,1,2023-09-30
714,36,100000,6,Married,High School,6,4,115801,48,158605,12304,3,5,160669,81941,0.51,1,3,0,0,0,Current,,221375,80,48,1,2024-03-03
715,43,100000,13,Single,High School,16,1,156776,48,116982,23641,4,7,104010,40563,0.39,2,6,0,0,0,Current,,146845,194,134,0,2025-10-05
716,31,284400,8,Married,Graduate,11,1,875239,36,63968,100342,5,4,355691,96036,0.27,2,4,0,0,0,Current,,450360,135,118,0,2025-06-06
717,32,251365,7,Married,Graduate,13,0,1243970,180,448852,106131,7,2,733431,198026,0.27,2,3,0,0,0,Current,,974610,159,30,0,2025-09-15
718,30,100000,11,Married,High School,11,0,83050,36,193298,48067,5,3,122162,57416,0.47,2,2,0,0,0,Current,,151366,135,103,0,2024-02-11
719,52,254137,21,Single,Graduate,22,3,585149,60,112991,78939,4,7,262667,133960,0.51,1,1,0,0,0,Current,,298969,270,25,0,2023-01-22
720,36,258642,8,Single,Graduate,12,2,179462,24,368318,70588,3,5,476036,71405,0.15,2,4,0,0,0,Current,,550626,148,141,0,2023-01-27
721,28,368942,1,Single,Postgraduate,3,4,515234,84,624168,10511,5,4,803332,48199,0.06,0,1,0,0,0,Current,,948145,42,25,0,2023-07-12
722,58,141720,32,Single,High School,30,4,649590,84,156273,7738,2,8,327760,29498,0.09,2,2,0,0,0,Current,,383584,365,273,0,2025-11-01
723,32,175786,4,Married,Graduate,7,3,164196,180,119618,16687,1,9,419358,205485,0.49,0,4,0,0,0,Current,,531150,90,27,0,2025-04-18
724,44,325638,15,Single,Graduate,17,4,1418430,180,320163,15072,6,2,192804,50129,0.26,2,2,0,0,0,Current,,216676,211,139,0,2024-12-30
725,48,397251,17,Single,Postgraduate,22,4,516471,12,416686,84381,1,6,589679,112039,0.19,2,2,0,0,0,Current,,742005,269,134,0,2023-12-10
726,28,143102,5,Single,Graduate,10,0,626505,60,118952,26001,1,8,348438,59234,0.17,1,1,1,0,1,DPD90+,10.0,508064,128,79,1,2023-02-12
727,48,286264,23,Married,Graduate,22,4,836205,24,533365,93302,3,3,790698,474418,0.6,0,1,1,1,1,DPD90+,22.0,951195,267,224,1,2025-05-24
728,56,113763,22,Divorced,High School,25,4,506464,60,170709,31525,5,9,228151,116357,0.51,0,0,0,0,0,Current,,253549,311,216,0,2025-06-15
729,46,398987,13,Single,Postgraduate,19,3,471868,240,207687,122116,1,9,251667,72983,0.29,1,3,0,0,0,Current,,295313,232,203,0,2023-07-08
730,28,186188,8,Married,Graduate,11,3,731563,48,221905,45904,1,2,277720,113865,0.41,1,1,0,0,0,Current,,399484,140,106,0,2024-05-24
731,48,113806,26,Married,High School,22,1,405507,180,158525,17448,6,0,78021,28087,0.36,0,0,0,0,0,Current,,114757,272,165,0,2024-08-22
732,48,175292,21,Single,Graduate,22,4,515919,12,56672,83676,4,8,415677,83135,0.2,2,5,0,0,0,Current,,599964,265,202,0,2023-05-23
733,57,100000,17,Married,High School,21,4,414764,180,74893,6147,7,0,65876,23056,0.35,0,0,0,0,0,Current,,75340,253,59,0,2023-11-02
734,61,209047,24,Single,High School,24,4,714364,84,379591,98391,7,1,201589,48381,0.24,3,3,3,3,3,DPD90+,12.0,240681,296,10,1,2025-11-13
735,56,422975,32,Married,Postgraduate,26,0,1880847,180,488953,71649,5,8,652394,332720,0.51,2,3,0,0,0,Current,,970414,317,257,0,2023-08-06
736,47,277250,20,Single,Graduate,24,4,614047,84,131179,73769,5,4,459298,137789,0.3,0,1,0,0,0,Current,,533670,295,237,0,2023-02-26
737,37,100000,15,Widowed,Graduate,21,0,315465,36,28943,7224,6,3,151620,54583,0.36,0,0,0,0,0,Current,,162071,259,52,0,2025-07-09
738,29,241000,3,Single,Graduate,3,1,1064666,180,255590,13025,4,8,399696,99924,0.25,1,1,0,0,0,Current,,456071,43,23,0,2025-01-13
739,53,367710,30,Married,Postgraduate,30,2,539306,60,411095,83169,5,8,839517,260250,0.31,0,3,0,0,0,Current,,1244154,364,146,0,2025-04-28
740,40,100000,13,Divorced,High School,12,4,268583,60,70210,37601,7,1,142317,58349,0.41,2,2,0,0,0,Current,,171910,154,87,0,2025-11-18
741,33,185197,7,Single,Graduate,9,3,893267,120,236924,27649,7,2,346202,103860,0.3,2,3,4,3,0,DPD60,28.0,507857,118,5,1,2024-12-06
742,48,325321,16,Married,Postgraduate,14,3,855987,84,59837,94319,2,2,409391,188319,0.46,3,4,2,2,1,DPD90+,7.0,430696,177,128,1,2025-03-12
743,68,443896,35,Married,Postgraduate,30,4,726982,240,147827,68249,6,4,614382,245752,0.4,1,2,0,0,0,Current,,849707,363,358,0,2023-01-28
744,49,228819,18,Married,Graduate,17,0,475907,120,255186,47258,3,2,465531,162935,0.35,1,3,1,1,0,DPD60,31.0,487258,206,118,1,2024-09-03
745,33,252623,4,Single,Graduate,11,3,1132478,36,43082,114967,4,9,436087,122104,0.28,1,1,0,0,0,Current,,479149,135,117,0,2023-08-27
746,66,528800,28,Single,Postgraduate,26,3,2536639,60,934797,227808,6,5,1220253,402683,0.33,1,2,0,0,0,Current,,1596153,319,103,0,2025-11-15
747,55,343890,20,Married,Graduate,23,1,1642241,240,112515,92055,1,1,653854,255003,0.39,2,3,3,0,1,DPD90+,15.0,795896,279,212,1,2024-03-02
748,26,182129,0,Married,Postgraduate,3,1,663904,24,248450,24458,5,5,456949,59403,0.13,0,0,0,0,0,Current,,609267,43,29,0,2025-09-10
749,38,297889,10,Married,Postgraduate,11,1,832066,12,242138,33580,2,5,479160,95832,0.2,2,4,0,0,0,Current,,712368,139,48,0,2024-06-20
750,25,100000,4,Single,High School,5,3,132210,180,82958,47796,7,1,172758,15548,0.09,0,0,0,0,0,Current,,177311,60,33,0,2023-07-16
751,67,100000,31,Single,High School,30,3,105449,180,154153,11730,2,5,217492,76122,0.35,1,1,0,0,0,Current,,238330,370,185,0,2023-06-15
752,45,186028,20,Married,Graduate,22,4,143046,24,190483,75884,3,5,195907,41140,0.21,2,2,0,0,0,Current,,258619,274,103,0,2025-11-25
753,22,100000,0,Married,High School,1,4,57971,180,146502,19710,6,5,146482,21972,0.15,4,4,0,0,0,Current,,212144,23,12,0,2024-09-15
754,30,148804,8,Married,Graduate,13,0,662404,60,154030,73377,2,4,306849,76712,0.25,2,3,0,0,0,Current,,429227,167,91,0,2023-05-18
755,50,360475,28,Single,Postgraduate,26,3,1492686,24,434792,70910,6,6,206260,22688,0.11,0,0,3,1,1,DPD90+,18.0,254275,320,111,1,2024-09-29
756,65,295905,28,Single,Graduate,25,4,904047,120,453738,55845,5,4,471207,47120,0.1,2,3,3,3,0,DPD60,4.0,646843,302,128,1,2023-01-11
757,25,212441,0,Single,Postgraduate,8,4,1060984,120,262205,69252,5,0,424271,76368,0.18,2,4,0,0,0,Current,,468415,101,68,0,2024-11-03
