age,marital_status,education_level,outstanding_loans,loan_tenure_months,savings_account_balance,checking_account_balance,no_of_open_accounts,no_of_closed_accounts,total_current_balance,credit_utilization_ratio,no_of_inquiries_6m,no_of_inquiries_12m,max_credit_exposure,newest_trade_open_months,default,month,log_income_inr,log_loan_amount,log_savings_account_balance,log_checking_account_balance,log_total_current_balance,debt_to_income,balance_to_income,savings_to_loan,monthly_installment_proxy,installment_to_income,inquiry_acceleration,utilization_per_open_account,total_accounts,closed_account_ratio,account_maturity,trade_gap,woe_age,woe_savings_account_balance,woe_checking_account_balance,woe_total_current_balance,woe_credit_utilization_ratio,woe_max_credit_exposure,woe_newest_trade_open_months,woe_log_income_inr,woe_log_savings_account_balance,woe_log_checking_account_balance,woe_log_total_current_balance,woe_balance_to_income,woe_savings_to_loan,woe_monthly_installment_proxy,woe_utilization_per_open_account,woe_total_accounts,woe_account_maturity
43,1,1,3,180,77263,54850,6,4,149562,0.36,0,1,521130,198,0,2023-07,12.221246931501083,13.166933219959969,11.254983408113324,10.91237569707775,11.915472987729135,2.5746,0.7366,0.1478,2904.38,0.1716,0.0,0.06,10,0.4,1.0417,52,-0.15385684304961764,-0.10280167224933352,-0.33777968121054613,-0.06410532124912015,0.1456864246596277,-0.13371227695715018,0.08684592463669417,0.17258627810239593,-0.10280167224933352,-0.33777968121054613,-0.06410532124912015,-0.40389176679554784,0.019100833702288912,-0.12633216965952757,0.21973305652809796,0.4238214325317402,0.13032646881251334
35,1,1,2,48,14783,138453,2,7,144533,0.35,1,3,565928,53,0,2023-06,12.559036712674557,13.519234327973775,9.601300793881466,11.83829341947826,11.881270052974951,2.6122,0.5077,0.0199,15491.27,0.6531,0.3333,0.175,9,0.7778,1.0333,71,-0.05854666324529267,-0.2451326188257049,0.2093121205398391,-0.06410532124912015,0.1456864246596277,-0.13371227695715018,-0.17179454373628492,-0.07137808057819994,-0.2451326188257049,0.2093121205398391,-0.06410532124912015,0.20243924125207707,-0.08820287282818068,0.24690974427699258,-0.17917465103390734,-0.20270514844410162,-0.05688507327563318
48,1,1,2,120,453998,87001,5,2,121750,0.21,0,1,792167,14,1,2025-04,12.46913282164113,13.965762504741942,13.025850274377888,11.373686385878235,11.709733254463467,4.4666,0.4679,0.3907,9684.38,0.4467,0.0,0.042,7,0.2857,1.0357,247,-0.0036098767028325345,0.09452117944313351,0.00029383677764087667,0.1656658352578223,0.23011455351266025,-0.10280167224933352,-0.36893118631538024,-0.07137808057819994,0.09452117944313351,0.00029383677764087667,0.1656658352578223,0.20243924125207707,-0.3097948334509717,0.09452117944313351,-0.11173337023837479,0.03898135876926322,-0.05688507327563318
54,0,1,0,12,284306,33076,6,5,269606,0.6,2,3,456327,21,0,2023-09,12.250711347148554,13.681932307099064,12.557809919214275,10.4065934557869,12.504720622074911,4.1838,1.2892,0.3249,72913.16,4.1838,0.6667,0.1,11,0.4545,1.03,288,0.04396890028030229,0.20243924125207707,-0.13371227695715018,-0.032192460685261624,-0.6759895377302999,0.02626932318090149,0.11542786426244736,0.17258627810239593,0.20243924125207707,-0.13371227695715018,-0.032192460685261624,-0.2814535001543256,0.03338679094976551,-0.06410532124912015,0.09490176936209485,-0.11085540705643004,-0.05688507327563318
22,1,0,2,120,24293,13558,5,5,14969,0.28,2,3,70348,14,0,2025-02,11.51293546492023,12.7168192661755,10.097984685260217,9.51480581246231,9.613803477413674,3.3331,0.1497,0.0729,2777.55,0.3333,0.6667,0.056,10,0.5,1.3333,2,-0.15385684304961764,-0.2451326188257049,0.09452117944313351,-0.032192460685261624,0.24203881404239616,-0.3020727873570614,-0.36893118631538024,-0.2633193275414611,-0.2451326188257049,0.09452117944313351,-0.032192460685261624,0.5337751568222175,-0.08820287282818068,-0.16413677366936694,0.3983423472307553,0.4238214325317402,-0.3566300181766892
52,1,1,2,84,287818,17453,3,6,124957,0.35,3,4,469450,104,0,2024-08,12.27374063975471,13.588586118090449,12.57008708932441,9.767324127723256,11.73573295982379,3.7242,0.5839,0.3611,9487.86,0.532,0.75,0.1167,9,0.6667,1.0052,89,0.04396890028030229,0.20243924125207707,0.09452117944313351,0.1656658352578223,0.1456864246596277,0.02626932318090149,-0.17917465103390748,0.17258627810239593,0.20243924125207707,0.09452117944313351,0.1656658352578223,-0.006874652700971691,0.03338679094976551,0.09452117944313351,-0.3311908583325333,-0.20270514844410162,0.21973305652809796
43,1,2,3,60,475388,146561,2,2,423821,0.47,1,1,932100,14,1,2023-11,12.854593730142287,12.487307730747917,13.071888695230774,11.895203826103057,12.957068834747895,0.6926,1.1079,1.7942,4415.87,0.1385,1.0,0.235,4,0.5,1.0417,186,-0.15385684304961764,0.09452117944313351,0.2093121205398391,-0.032192460685261624,-0.3222754946745808,-0.10280167224933352,-0.36893118631538024,-0.006874652700971691,0.09452117944313351,0.2093121205398391,-0.032192460685261624,-0.2814535001543256,0.13667829838457002,-0.07137808057819994,-0.17917465103390734,-0.10039377318079315,0.13032646881251334
45,0,0,3,180,86755,31274,3,7,85716,0.35,0,0,354963,115,0,2023-08,11.51293546492023,12.501629877353428,11.370854859682495,10.350574335335113,11.358806451308258,2.6877,0.8572,0.3228,1493.19,0.1792,0.0,0.1167,10,0.7,1.0463,111,-0.15385684304961764,-0.10280167224933352,-0.13371227695715018,0.060055038031926807,0.1456864246596277,0.13667829838457002,0.21932178775816352,-0.2633193275414611,-0.10280167224933352,-0.13371227695715018,0.060055038031926807,-0.07137808057819994,0.03338679094976551,0.13667829838457002,-0.3311908583325333,0.4238214325317402,0.13032646881251334
42,0,1,1,12,365662,8136,6,8,113667,0.34,3,3,493689,96,0,2024-05,12.232977443579315,12.890423753824129,12.809467423191672,9.004176840696656,11.641037197734024,1.9299,0.5533,0.9222,33041.33,1.9299,1.0,0.0567,14,0.5714,1.0,72,-0.15385684304961764,0.2093121205398391,-0.18660962952142554,0.1656658352578223,0.1456864246596277,0.02626932318090149,-0.17917465103390748,0.17258627810239593,0.2093121205398391,-0.18660962952142554,0.1656658352578223,-0.006874652700971691,0.02626932318090149,0.2786584425915728,0.3983423472307553,-0.05556069506673067,0.03338679094976551
42,1,2,3,12,206196,150793,7,7,727779,0.63,0,2,1607011,218,0,2025-08,12.87517556577398,12.996503058146056,12.236587301477588,11.92366994596603,13.497754083705669,1.129,1.8637,0.4677,36739.0,1.129,0.0,0.09,14,0.5,1.0083,24,-0.15385684304961764,-0.10280167224933352,0.2093121205398391,-0.032192460685261624,-0.6759895377302999,0.3655525244077644,0.08684592463669417,-0.006874652700971691,-0.10280167224933352,0.2093121205398391,-0.032192460685261624,-0.2814535001543256,0.24008377920659268,-0.06410532124912015,0.09490176936209485,-0.05556069506673067,0.21973305652809796
69,1,1,1,36,283461,112501,1,2,59150,0.14,2,2,454505,195,1,2024-02,12.745141643634865,12.568925963945391,12.554833354365236,11.630726278246367,10.987848775434378,0.8384,0.1725,0.986,7985.67,0.2795,1.0,0.14,3,0.6667,1.0083,168,0.20219290549519628,0.20243924125207707,0.20243924125207707,-0.13371227695715018,0.319455699638265,0.02626932318090149,0.08684592463669417,-0.006874652700971691,0.20243924125207707,0.20243924125207707,-0.13371227695715018,0.5337751568222175,0.02626932318090149,0.09452117944313351,-0.3311908583325333,-0.10039377318079315,0.21973305652809796
62,3,1,3,180,139409,97269,5,5,11774,0.08,3,4,174749,207,0,2023-09,12.213673684302991,11.859828822080129,11.845174510747134,11.485245895863486,9.373733918884618,0.702,0.0584,0.9855,785.93,0.0468,0.75,0.016,10,0.5,1.025,162,0.24463959574245342,0.1656658352578223,0.00029383677764087667,-0.032192460685261624,0.047138475041581425,0.060055038031926807,0.08684592463669417,0.17258627810239593,0.1656658352578223,0.00029383677764087667,-0.032192460685261624,0.10153875210178005,0.02626932318090149,0.13667829838457002,-0.028514376146417678,0.4238214325317402,0.1970608187593185
26,1,0,4,180,155384,30185,1,8,44100,0.28,1,2,171878,48,0,2025-06,11.51293546492023,11.718385581911884,11.953661187160312,10.315133519719373,10.694237736914808,1.2281,0.441,1.2653,682.27,0.0819,0.5,0.28,9,0.8889,1.15,21,-0.15385684304961764,0.1656658352578223,0.03338679094976551,0.03338679094976551,0.24203881404239616,0.060055038031926807,-0.17179454373628492,-0.2633193275414611,0.1656658352578223,0.03338679094976551,0.03338679094976551,0.20243924125207707,0.13667829838457002,0.13667829838457002,-0.31757697389302675,-0.20270514844410162,-0.3566300181766892
35,1,1,1,120,478463,43206,6,0,140050,0.29,1,2,640403,111,1,2024-01,12.470146985446348,12.017034583428304,13.078336251935124,10.673757798142656,11.849761920969796,0.6356,0.5377,2.8901,1379.58,0.0636,0.5,0.0483,6,0.0,1.006,58,-0.05854666324529267,0.09452117944313351,0.13667829838457002,-0.06410532124912015,-0.0048212638891296485,0.28543812957695164,-0.17917465103390748,-0.07137808057819994,0.09452117944313351,0.13667829838457002,-0.06410532124912015,-0.006874652700971691,0.13667829838457002,0.13667829838457002,0.3983423472307553,0.03898135876926322,0.21973305652809796
57,0,2,2,180,586438,38134,7,1,133277,0.33,0,0,582336,101,0,2023-11,12.808375658789393,13.290036501192464,13.281823934846464,10.54888777459834,11.800192451285678,1.6188,0.3649,0.9918,3284.86,0.1079,0.0,0.0471,8,0.125,1.025,268,0.2138679370756996,-0.032192460685261624,-0.13371227695715018,0.1656658352578223,0.1456864246596277,-0.13371227695715018,-0.17917465103390748,-0.006874652700971691,-0.032192460685261624,-0.13371227695715018,0.1656658352578223,-0.032192460685261624,0.02626932318090149,-0.12633216965952757,0.3983423472307553,0.1150648219640327,0.1970608187593185
28,0,0,3,180,140943,35970,7,5,34627,0.24,3,4,151438,48,0,2025-01,11.51293546492023,12.94854080173516,11.856117927349576,10.490468337248462,10.452417882335665,4.2022,0.3463,0.3354,2334.57,0.2801,0.75,0.0343,12,0.4167,1.0167,13,-0.29695768669029093,0.1656658352578223,-0.13371227695715018,0.5337751568222175,0.24203881404239616,-0.3020727873570614,-0.17179454373628492,-0.2633193275414611,0.1656658352578223,-0.13371227695715018,0.5337751568222175,-0.032192460685261624,0.03338679094976551,-0.16413677366936694,0.4613287960406158,-0.03459342222280001,0.13260497299693397
64,0,0,4,24,206848,15885,4,9,110704,0.39,0,0,301694,156,0,2024-03,11.824629193263918,11.840457860021967,12.239744337456791,9.673193497193076,11.614624284795063,1.016,0.8106,1.4908,5781.37,0.508,0.0,0.0975,13,0.6923,1.0139,209,0.24463959574245342,-0.10280167224933352,0.09452117944313351,0.1656658352578223,0.0018232788295387806,-0.006874652700971691,-0.05261192772547818,-0.1567017951818489,-0.10280167224933352,0.09452117944313351,0.1656658352578223,-0.07137808057819994,0.13667829838457002,-0.0954756321572604,0.09490176936209485,-0.04724710799135949,-0.29695768669029093
64,1,0,4,60,238359,11645,5,7,32635,0.11,1,2,431632,258,0,2025-06,11.705304607591405,13.154607890282552,12.381537414860915,9.362718052397064,10.39317125254869,4.2602,0.2692,0.4616,8606.4,0.852,0.5,0.022,12,0.5833,1.0268,87,0.24463959574245342,-0.10280167224933352,-0.18660962952142554,0.5337751568222175,0.319455699638265,0.02626932318090149,0.6365748516183702,-0.1567017951818489,-0.10280167224933352,-0.18660962952142554,0.5337751568222175,0.09452117944313351,0.24008377920659268,0.09452117944313351,-0.028514376146417678,-0.03459342222280001,-0.05688507327563318
25,1,1,2,48,6363,5696,4,1,86490,0.36,1,1,341609,22,0,2023-07,11.51293546492023,12.730191521208749,8.758412389457677,8.647694999480395,11.36779564126401,3.3779,0.8649,0.0188,7037.35,0.8445,1.0,0.09,5,0.2,1.0741,94,-0.15385684304961764,-0.2451326188257049,-0.18660962952142554,0.060055038031926807,0.1456864246596277,-0.006874652700971691,0.11542786426244736,-0.2633193275414611,-0.2451326188257049,-0.18660962952142554,0.060055038031926807,-0.07137808057819994,-0.08820287282818068,-0.0954756321572604,0.09490176936209485,-0.04912152278570968,0.06792214130279518
59,1,1,3,12,395618,140776,2,5,101735,0.23,2,3,544147,236,0,2023-05,12.636366942267632,13.34888840507772,12.888206905888795,11.854932357089917,11.530136501700582,2.0391,0.3308,0.6309,52259.66,2.0391,0.6667,0.115,7,0.7143,1.0,124,0.2138679370756996,0.09452117944313351,0.2093121205398391,0.060055038031926807,0.23011455351266025,-0.13371227695715018,0.6365748516183702,0.3655525244077644,0.09452117944313351,0.2093121205398391,0.060055038031926807,0.09452117944313351,-0.06410532124912015,-0.06410532124912015,-0.3311908583325333,0.03898135876926322,0.03338679094976551
24,1,1,3,60,278170,24603,5,6,107448,0.3,1,3,435174,61,0,2025-06,12.13655106287153,12.166234541830566,12.535991311485112,10.11066431032826,11.584771595373091,1.0301,0.5759,1.4474,3203.13,0.206,0.3333,0.06,11,0.5455,1.0556,15,-0.15385684304961764,0.20243924125207707,0.03338679094976551,0.1656658352578223,-0.0048212638891296485,0.02626932318090149,-0.17179454373628492,-0.07137808057819994,0.20243924125207707,0.03338679094976551,0.1656658352578223,-0.006874652700971691,0.13667829838457002,-0.12633216965952757,0.21973305652809796,-0.11085540705643004,0.06792214130279518
26,1,1,0,120,327700,32987,1,7,104145,0.36,1,1,369254,80,0,2025-04,12.09022398775796,11.997793075864504,12.699856886253809,10.403899137953246,11.5535490398066,0.9117,0.5847,2.0179,1353.29,0.0912,1.0,0.36,8,0.875,1.0741,36,-0.15385684304961764,0.2093121205398391,-0.13371227695715018,0.060055038031926807,0.1456864246596277,0.13667829838457002,0.04576908078445017,-0.07137808057819994,0.2093121205398391,-0.13371227695715018,0.060055038031926807,-0.006874652700971691,0.13667829838457002,0.13667829838457002,-0.31757697389302675,0.1150648219640327,0.06792214130279518
65,0,1,1,12,493067,42993,4,8,193508,0.26,0,0,966289,292,0,2023-10,12.53545192938815,13.23349142880605,13.1084023745477,10.66881585005608,12.173079301998248,2.0098,0.696,0.8824,46564.0,2.0098,0.0,0.065,12,0.6667,1.0333,18,0.24463959574245342,0.09452117944313351,0.13667829838457002,-0.2527372182109241,0.24203881404239616,-0.10280167224933352,0.6365748516183702,-0.07137808057819994,0.09452117944313351,0.13667829838457002,-0.2527372182109241,-0.40389176679554784,0.02626932318090149,-0.06410532124912015,0.21973305652809796,-0.03459342222280001,-0.05688507327563318
52,1,0,2,24,169182,21853,6,4,102481,0.38,2,2,303968,259,0,2024-06,11.51293546492023,11.63650500174042,12.03873624829329,9.992139250130691,11.537442452383305,1.1315,1.0248,1.4952,4714.71,0.5658,1.0,0.0633,10,0.4,1.0217,23,0.04396890028030229,-0.0954756321572604,0.03338679094976551,0.060055038031926807,0.0018232788295387806,-0.006874652700971691,0.6365748516183702,-0.2633193275414611,-0.0954756321572604,0.03338679094976551,0.060055038031926807,-0.2814535001543256,0.13667829838457002,-0.07137808057819994,0.21973305652809796,0.4238214325317402,0.1970608187593185
67,2,2,0,60,474861,189395,5,1,132491,0.42,3,3,413200,279,0,2024-04,12.97739078313086,12.673986592910827,13.070779514490043,12.151595340186915,11.794277545227136,0.7383,0.3063,1.487,5322.18,0.1477,1.0,0.084,6,0.1667,1.0174,14,0.20219290549519628,0.09452117944313351,0.2093121205398391,0.1656658352578223,0.0018232788295387806,0.13667829838457002,0.6365748516183702,0.03338679094976551,0.09452117944313351,0.2093121205398391,0.1656658352578223,0.09452117944313351,0.13667829838457002,-0.07137808057819994,-0.028892447984569334,0.03898135876926322,0.13260497299693397
55,0,0,3,120,6422,10889,7,7,4647,0.05,0,0,102543,231,1,2024-09,11.524429044353644,12.680528847345933,8.767640577257792,9.295600215927006,8.444192298531748,3.1775,0.0459,0.02,2678.56,0.3178,0.0,0.0071,14,0.5,1.0185,99,0.04396890028030229,-0.2451326188257049,-0.18660962952142554,-0.032192460685261624,0.047138475041581425,-0.3020727873570614,0.08684592463669417,-0.2633193275414611,-0.2451326188257049,-0.18660962952142554,-0.032192460685261624,0.10153875210178005,-0.08820287282818068,-0.16413677366936694,-0.028514376146417678,-0.05556069506673067,0.13260497299693397
60,0,1,1,24,21595,105469,6,0,218173,0.51,3,3,641438,156,0,2023-10,12.617499944402557,12.760509330750738,9.980263391338177,11.56618183127066,12.29304818854444,1.1537,0.7229,0.062,14507.96,0.5769,1.0,0.085,6,0.0,1.0333,92,0.24463959574245342,-0.2451326188257049,0.20243924125207707,-0.2527372182109241,-0.3222754946745808,0.28543812957695164,-0.05261192772547818,0.3655525244077644,-0.2451326188257049,0.20243924125207707,-0.2527372182109241,-0.40389176679554784,-0.08820287282818068,0.24690974427699258,-0.028892447984569334,0.03898135876926322,-0.05688507327563318
33,2,1,0,120,258431,141080,1,5,92383,0.15,1,1,786006,105,1,2024-08,12.569106826591142,12.962354236926032,12.462387882232454,11.857089472501787,11.43370908246266,1.4818,0.3213,0.6066,3550.56,0.1482,1.0,0.15,6,0.8333,1.0343,106,-0.05854666324529267,0.20243924125207707,0.2093121205398391,0.060055038031926807,0.319455699638265,-0.10280167224933352,-0.17917465103390748,-0.07137808057819994,0.20243924125207707,0.2093121205398391,0.060055038031926807,0.09452117944313351,-0.06410532124912015,-0.12633216965952757,-0.3311908583325333,0.03898135876926322,-0.05688507327563318
62,1,2,3,120,297871,52365,7,1,51062,0.12,0,0,543419,328,0,2024-07,12.677069531333256,14.08583078199419,12.60441914301168,10.866012804749818,10.840815443476084,4.0909,0.1594,0.2273,10919.86,0.4091,0.0,0.0171,8,0.125,1.0,32,0.24463959574245342,0.20243924125207707,-0.33777968121054613,0.03338679094976551,0.319455699638265,-0.13371227695715018,0.6365748516183702,0.3655525244077644,0.20243924125207707,-0.33777968121054613,0.03338679094976551,0.5337751568222175,0.2093121205398391,-0.16413677366936694,-0.028514376146417678,0.1150648219640327,0.03338679094976551
50,1,1,4,60,214338,6050,6,2,89523,0.16,4,5,685831,33,0,2025-07,12.460695483871,12.764101460604314,12.275314152771362,8.707978826622321,11.40226202474002,1.3545,0.347,0.6134,5824.07,0.2709,0.8,0.0267,8,0.25,1.0312,264,-0.0036098767028325345,-0.10280167224933352,-0.18660962952142554,0.060055038031926807,0.19095109062894794,0.28543812957695164,-0.11463612989633624,0.4006438442190346,-0.10280167224933352,-0.18660962952142554,0.060055038031926807,-0.032192460685261624,-0.06410532124912015,-0.0954756321572604,0.4613287960406158,0.1150648219640327,-0.05688507327563318
39,3,2,4,240,578843,84174,5,7,277453,0.31,3,3,1003103,126,0,2025-02,12.659260681847348,13.97998632161264,13.268788290200522,11.340653244029276,12.533410432662198,3.7461,0.8817,0.4911,4911.56,0.1873,1.0,0.062,12,0.5833,1.0219,107,0.1160546270532565,-0.032192460685261624,0.00029383677764087667,-0.032192460685261624,-0.0048212638891296485,-0.10280167224933352,0.21932178775816352,0.3655525244077644,-0.032192460685261624,0.00029383677764087667,-0.032192460685261624,-0.07137808057819994,0.24008377920659268,-0.07137808057819994,0.21973305652809796,-0.03459342222280001,0.1970608187593185
37,3,0,3,24,75038,9235,2,0,40470,0.19,0,0,273213,68,0,2024-02,11.51293546492023,12.205492477265109,11.225763257365298,9.130864170474386,10.608340947226113,1.9988,0.4047,0.3754,8328.46,0.9994,0.0,0.095,2,0.0,1.0513,96,0.1160546270532565,-0.10280167224933352,-0.18660962952142554,0.03338679094976551,0.19095109062894794,-0.2160792079693583,0.04576908078445017,-0.2633193275414611,-0.10280167224933352,-0.18660962952142554,0.03338679094976551,-0.032192460685261624,0.03338679094976551,0.09452117944313351,0.09490176936209485,-0.10039377318079315,0.13032646881251334
39,1,0,3,48,171964,4135,3,5,39442,0.44,4,5,93720,71,1,2023-09,11.51293546492023,12.652052500963007,12.055046246716929,8.327484416188264,10.582611870732505,3.124,0.3944,0.5505,6508.4,0.781,0.8,0.1467,8,0.625,1.0,133,0.1160546270532565,-0.0954756321572604,-0.18660962952142554,0.03338679094976551,-0.3222754946745808,-0.3020727873570614,0.04576908078445017,-0.2633193275414611,-0.0954756321572604,-0.18660962952142554,0.03338679094976551,-0.032192460685261624,0.24008377920659268,-0.0954756321572604,-0.3311908583325333,0.1150648219640327,0.03338679094976551
48,1,1,2,24,429615,84274,5,2,60124,0.13,3,3,551975,11,0,2025-05,12.377000371793088,11.982441475349203,12.970647065431113,11.34184054010226,11.004181007408064,0.674,0.2534,2.6864,6663.37,0.337,1.0,0.026,7,0.2857,1.0208,185,-0.0036098767028325345,0.09452117944313351,0.00029383677764087667,-0.13371227695715018,0.319455699638265,-0.13371227695715018,-0.36893118631538024,0.4006438442190346,0.09452117944313351,0.00029383677764087667,-0.13371227695715018,0.03338679094976551,0.13667829838457002,-0.0954756321572604,0.4613287960406158,0.03898135876926322,0.13260497299693397
