Customer_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Outstanding_Loans,Loan_Amount,Loan_Tenure_Months,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Default,Application_Date
519,48,232450,16,Single,Graduate,13,1,1151947,36,405246,31666,1,9,217901,69728,0.32,0,0,0,0,0,Current,,261202,163,47,1,2024-11-27
520,52,272033,22,Single,Graduate,18,1,500713,240,345832,118985,5,7,762073,365795,0.48,1,1,4,3,1,DPD90+,24.0,828608,221,30,1,2023-07-09
521,47,271313,16,Widowed,Graduate,17,1,919997,12,446896,86872,1,0,165500,16550,0.1,1,2,0,0,0,Current,,167884,207,171,0,2025-10-29
522,40,100000,15,Divorced,High School,13,0,275834,84,178078,2069,6,3,233684,88799,0.38,2,2,0,0,0,Current,,308141,165,136,1,2024-04-08
523,44,173274,16,Divorced,Graduate,16,0,367010,120,96336,32835,7,5,106746,25619,0.24,0,1,0,0,0,Current,,121102,202,40,0,2025-05-23
524,32,277754,9,Divorced,Postgraduate,8,1,312998,48,473946,119926,7,5,720702,245038,0.34,1,1,0,0,0,Current,,887865,98,71,0,2024-04-04
525,55,339746,18,Married,Graduate,16,1,376015,36,146039,11250,3,6,938900,169002,0.18,3,4,0,0,0,Current,,1120274,201,148,0,2023-11-30
526,53,241783,26,Divorced,Graduate,22,4,895026,180,206970,5212,1,4,300668,123273,0.41,0,0,0,0,0,Current,,326959,275,156,0,2023-06-18
527,53,100000,27,Widowed,High School,25,3,219938,240,113860,15500,3,4,68483,10957,0.16,2,3,0,0,0,Current,,85890,309,284,1,2023-04-22
528,63,432466,25,Married,Postgraduate,28,4,2087012,12,623653,198380,7,3,735932,279654,0.38,2,2,0,0,0,Current,,905046,337,59,1,2025-07-29
529,57,218059,29,Single,Graduate,25,3,428577,240,23719,98717,1,5,271735,100541,0.37,1,4,0,0,0,Current,,356536,305,214,0,2023-09-15
530,32,279856,7,Married,Graduate,14,3,1378530,120,172529,75282,1,6,431773,86354,0.2,0,0,0,0,0,Current,,486151,168,7,0,2023-11-11
531,23,333661,0,Single,Postgraduate,9,1,475268,12,412609,95278,3,9,721529,461778,0.64,0,1,0,0,0,Current,,798963,117,68,0,2024-08-12
532,21,155375,0,Single,Graduate,2,4,149574,120,116044,27868,6,9,159191,58900,0.37,2,3,0,0,0,Current,,224009,31,24,0,2024-10-09
533,53,182684,26,Divorced,Graduate,21,3,348298,60,285224,25026,1,0,254365,40698,0.16,1,3,0,0,0,Current,,343671,256,98,0,2023-07-06
534,60,200284,35,Divorced,Graduate,30,3,898300,120,264519,82378,6,8,491978,147593,0.3,2,3,0,0,0,Current,,681932,366,297,0,2024-03-26
535,30,100000,2,Single,High School,3,0,284833,240,50708,7102,2,7,210940,33750,0.16,4,5,0,0,0,Current,,223943,47,47,1,2023-10-08
536,63,387000,20,Married,Postgraduate,24,3,429734,180,129475,98270,4,6,509171,183301,0.36,2,2,0,0,0,Current,,566208,299,54,0,2024-08-02
537,64,217953,28,Divorced,Graduate,25,1,307585,84,278247,70728,2,8,470942,197795,0.42,1,4,0,0,0,Current,,606462,306,270,0,2023-01-09
538,49,214742,21,Married,Graduate,17,2,408154,24,199368,14981,4,2,518233,77734,0.15,0,2,3,1,0,DPD60,33.0,740348,214,172,0,2024-08-05
539,33,100000,10,Married,High School,9,0,315575,180,37946,26941,2,9,198121,11887,0.06,0,0,0,0,0,Current,,286494,117,49,0,2025-10-10
540,32,100000,9,Married,High School,9,2,199570,48,68642,29721,4,3,109874,5493,0.05,1,4,0,0,0,Current,,155576,113,63,0,2024-04-11
541,51,212764,23,Divorced,Graduate,25,1,821639,180,136369,80083,1,6,106512,56451,0.53,2,2,0,0,0,Current,,108823,304,209,0,2025-05-19
542,66,377543,31,Divorced,Postgraduate,30,2,1235819,120,98484,50107,3,5,946546,283963,0.3,1,2,0,0,0,Current,,1335045,361,45,0,2024-08-16
543,22,100000,0,Married,Graduate,2,3,443220,48,111647,16079,3,1,255658,76697,0.3,0,1,0,0,0,Current,,370587,26,8,1,2025-09-11
544,55,327778,20,Single,Graduate,20,2,902808,180,504487,96160,5,1,735537,161818,0.22,2,2,0,0,0,Current,,756407,242,106,0,2024-05-05
545,43,143894,20,Divorced,Graduate,18,4,286391,24,168666,70781,4,9,99495,15919,0.16,1,1,0,0,0,Current,,120203,220,205,0,2025-08-18
546,37,100000,9,Single,High School,8,1,498322,240,166126,12439,5,6,196305,13741,0.07,1,1,3,0,1,DPD90+,28.0,248974,97,7,1,2023-01-09
547,46,259172,18,Married,Graduate,17,4,544351,84,77429,127832,6,8,661549,363851,0.55,2,3,0,0,0,Current,,738536,214,3,0,2023-03-14
548,28,100000,3,Single,High School,6,2,242871,120,89944,36288,6,8,147417,17690,0.12,3,5,0,0,0,Current,,185501,72,47,1,2025-07-03
549,49,493069,19,Married,Postgraduate,20,4,2041834,12,610596,205372,5,6,490604,166805,0.34,0,3,0,0,0,Current,,707930,243,216,1,2025-02-18
550,46,258103,11,Married,Graduate,13,0,231999,36,353137,16267,4,7,508222,177877,0.35,1,1,3,1,1,DPD90+,34.0,728521,165,30,1,2024-08-04
551,30,140574,7,Single,High School,12,2,314774,60,197757,23082,3,9,360680,75742,0.21,1,1,0,0,0,Current,,530170,146,5,0,2023-11-15
552,46,188936,17,Divorced,Graduate,21,4,167339,120,278016,9014,4,2,117551,16457,0.14,1,1,4,2,2,DPD90+,28.0,146004,262,200,0,2023-03-26
553,54,213963,28,Single,Graduate,30,3,241109,12,282492,42437,6,0,426295,140677,0.33,1,2,0,0,0,Current,,513806,362,7,0,2024-10-27
554,61,454652,26,Divorced,Postgraduate,27,2,236820,240,106272,223242,1,6,958376,172507,0.18,0,1,0,0,0,Current,,1277413,335,167,0,2023-06-28
555,27,155312,4,Divorced,Graduate,8,0,84326,60,218344,10954,5,7,311543,37385,0.12,0,0,0,0,0,Current,,376462,105,2,0,2025-02-26
556,24,263139,2,Single,Graduate,10,3,581878,36,385058,76294,5,1,559192,78286,0.14,0,0,0,0,0,Current,,570919,130,28,0,2023-11-21
557,65,155502,32,Married,High School,30,2,643970,120,309026,3563,6,8,323201,64640,0.2,1,1,0,0,0,Current,,439540,365,108,0,2023-03-31
558,31,100000,8,Single,High School,15,3,314151,180,140205,36208,4,3,82600,5782,0.07,0,2,2,2,1,DPD90+,19.0,94204,191,147,1,2024-11-19
559,49,100000,24,Married,High School,27,2,335711,36,138931,11465,5,9,108734,3262,0.03,2,2,0,0,0,Current,,111402,332,284,0,2025-04-05
560,56,253305,31,Married,Graduate,30,2,718530,120,266954,20821,3,8,518638,25931,0.05,1,1,0,0,0,Current,,523985,369,99,0,2024-07-23
561,45,369652,18,Single,Postgraduate,18,1,1548497,120,644100,67191,5,2,201176,54317,0.27,2,4,4,0,0,DPD30,16.0,294859,225,76,0,2023-06-30
562,41,231825,15,Married,Graduate,21,4,1034334,48,462219,90435,4,7,483786,14513,0.03,1,3,0,0,0,Current,,544761,262,92,1,2024-05-02
563,56,180641,20,Married,High School,25,2,781061,240,283450,12856,6,1,390810,15632,0.04,1,2,1,0,1,DPD90+,30.0,478331,301,230,1,2023-06-27
564,30,244746,3,Divorced,Graduate,11,0,1016820,12,304555,31895,3,2,268715,126296,0.47,0,2,0,0,0,Current,,396432,136,64,0,2025-03-31
565,57,376265,19,Single,Postgraduate,18,4,497500,12,76743,9054,3,0,750773,105108,0.14,2,3,0,0,0,Current,,926272,217,91,0,2025-05-14
566,29,100000,6,Married,Graduate,7,1,317244,60,146714,48483,5,4,183522,47715,0.26,0,1,0,0,0,Current,,190735,89,9,0,2024-03-29
567,44,297952,13,Single,Postgraduate,16,4,929531,36,426576,90645,4,3,343159,150989,0.44,0,1,0,0,0,Current,,437859,192,169,0,2023-09-18
568,55,210791,21,Divorced,Graduate,22,4,606181,240,329330,77055,5,0,349372,55899,0.16,0,1,0,0,0,Current,,364779,264,50,0,2024-12-10
569,69,124996,29,Single,High School,29,2,332946,60,36609,41581,7,9,346746,149100,0.43,0,0,0,0,0,Current,,363231,356,10,0,2023-07-29
570,55,423303,18,Married,Postgraduate,19,0,381509,120,560782,37798,1,8,663107,179038,0.27,0,2,0,0,0,Current,,945417,237,202,0,2025-12-16
571,68,245941,32,Single,Graduate,30,2,236038,12,154121,75152,6,5,510231,173478,0.34,0,0,0,0,0,Current,,584066,364,225,0,2023-06-07
572,56,274823,30,Married,Graduate,26,0,1253266,24,421174,22832,7,5,161699,80849,0.5,0,1,0,0,0,Current,,216569,320,82,0,2024-08-27
573,38,225722,14,Divorced,Graduate,18,0,752972,48,117088,47987,1,1,156763,29784,0.19,3,4,0,0,0,Current,,196653,227,182,0,2023-10-09
574,69,455600,38,Married,Postgraduate,30,3,765602,240,630440,133537,3,6,320409,118551,0.37,0,1,3,3,2,DPD90+,35.0,356026,371,10,0,2024-07-21
575,59,199282,33,Married,Graduate,29,2,350108,60,124598,57445,5,8,487364,9747,0.02,1,1,2,1,0,DPD60,19.0,613547,355,235,0,2023-07-28
576,52,274069,16,Married,Graduate,20,1,889594,60,18510,21145,1,5,377020,15080,0.04,1,2,0,0,0,Current,,390025,248,54,0,2023-07-18
577,44,346876,18,Divorced,Graduate,18,4,808639,240,445752,12671,2,7,370820,133495,0.36,1,1,0,0,0,Current,,435196,224,70,0,2024-07-10
578,43,233753,15,Married,Graduate,16,3,581100,180,63317,94238,1,4,553599,110719,0.2,2,2,0,0,0,Current,,698319,199,191,0,2023-03-06
579,52,100000,16,Divorced,Graduate,20,1,77292,24,133561,36844,5,1,92490,25897,0.28,2,2,0,0,0,Current,,103052,242,233,0,2024-03-02
580,57,485452,27,Married,Postgraduate,22,2,545806,120,900483,28774,5,3,541876,65025,0.12,3,4,0,0,0,Current,,720746,270,235,0,2023-04-21
581,32,293835,7,Married,Postgraduate,14,0,667028,12,570048,23847,6,0,463474,162215,0.35,1,3,0,0,0,Current,,475480,171,34,0,2025-05-31
582,69,582942,40,Single,Postgraduate,30,2,2126915,240,297329,261414,1,0,774493,402736,0.52,2,3,2,2,0,DPD60,32.0,962233,367,43,1,2025-09-18
583,33,100000,7,Married,High School,7,2,71611,36,162804,38918,5,5,196348,47123,0.24,1,2,0,0,0,Current,,266541,90,5,0,2024-08-24
584,43,117917,19,Single,Graduate,21,3,236483,24,87191,58741,5,1,158551,44394,0.28,1,1,3,0,1,DPD90+,29.0,192635,263,113,1,2023-10-09
585,45,251118,17,Divorced,Postgraduate,21,1,911011,48,453491,35637,7,5,372252,104230,0.28,2,3,0,0,0,Current,,535035,260,54,0,2023-05-06
586,55,347384,21,Married,Graduate,21,3,1411847,48,550813,88286,6,0,923074,119999,0.13,2,4,0,0,0,Current,,1214854,259,142,0,2024-02-16
587,61,489354,34,Widowed,Postgraduate,30,1,663560,36,95006,65329,7,9,1326799,278627,0.21,1,1,0,0,0,Current,,1962662,362,49,0,2024-09-26
588,50,523561,16,Single,Postgraduate,20,3,1985182,24,441842,166986,6,2,1345173,94162,0.07,1,2,3,3,1,DPD90+,12.0,1536269,244,11,1,2025-12-16
589,37,201655,13,Single,Graduate,16,4,967813,60,142725,15204,6,8,536821,338197,0.63,1,3,0,0,0,Current,,788801,194,159,1,2025-03-21
590,69,293608,24,Divorced,Graduate,28,0,1344916,48,464224,23804,7,1,564996,209048,0.37,1,2,0,0,0,Current,,736422,346,138,0,2023-08-01
591,40,100000,11,Married,High School,17,0,405219,60,85005,5450,6,7,211558,74045,0.35,0,0,0,0,0,Current,,290382,215,21,0,2024-10-11
592,68,254502,35,Married,Graduate,30,0,943049,180,352471,89819,2,5,481755,134891,0.28,1,1,0,0,0,Current,,699065,368,254,0,2025-10-11
593,45,201454,15,Divorced,Graduate,18,4,313889,24,246730,51804,3,5,496376,332571,0.67,0,0,0,0,0,Current,,633176,216,46,0,2024-09-26
594,42,379047,19,Married,Postgraduate,24,4,1270779,240,740087,119972,5,6,711661,21349,0.03,1,1,0,0,0,Current,,1018451,294,223,0,2024-05-19
595,33,100000,12,Single,High School,12,0,339473,12,187868,44206,4,4,77769,6999,0.09,2,2,1,0,1,DPD90+,26.0,98832,152,107,1,2024-11-30
596,39,100000,15,Divorced,High School,17,0,233069,180,88401,37535,6,3,252395,113577,0.45,2,2,0,0,0,Current,,328012,206,74,1,2023-05-16
597,69,306592,40,Single,Graduate,30,1,833491,60,447924,74080,3,5,736269,360771,0.49,1,1,4,0,1,DPD90+,5.0,900125,366,20,0,2025-08-04
598,56,100000,23,Divorced,High School,26,1,362312,24,166744,49249,6,7,255075,58667,0.23,1,2,0,0,0,Current,,273649,318,277,1,2024-05-02
599,32,100000,8,Single,High School,10,2,478445,180,180282,23900,3,3,97607,55635,0.57,3,4,0,0,0,Current,,124619,130,57,1,2023-06-27
600,61,156154,20,Married,High School,22,3,285586,60,28554,11551,4,4,184112,62598,0.34,2,3,0,0,0,Current,,274091,265,57,1,2024-02-20
601,39,100000,6,Single,High School,10,1,160863,36,63905,49647,1,6,123937,85516,0.69,1,1,0,0,0,Current,,172717,124,69,0,2025-06-23
602,32,100000,12,Married,High School,14,1,320813,120,67444,3095,2,5,177020,77888,0.44,0,2,0,0,0,Current,,243181,177,152,1,2023-05-19
603,29,215270,1,Single,Graduate,1,1,234342,48,193133,61124,5,3,179684,59295,0.33,0,0,3,0,0,DPD30,27.0,237480,18,16,0,2024-02-15
604,27,188015,3,Divorced,Graduate,9,1,586869,84,71458,31655,1,3,275151,60533,0.22,1,2,0,0,0,Current,,323014,109,60,1,2023-03-17
605,48,533809,22,Married,Postgraduate,25,4,480338,180,543204,139700,7,9,509998,214199,0.42,2,2,0,0,0,Current,,553249,309,151,0,2024-11-28
606,34,183716,10,Single,Graduate,9,2,497434,12,246779,52943,4,3,213460,19211,0.09,0,2,0,0,0,Current,,237426,117,47,0,2023-06-06
607,51,225861,14,Married,Graduate,18,1,743503,24,230346,30546,2,0,511794,81887,0.16,2,4,0,0,0,Current,,513411,217,166,0,2023-02-02
608,39,100000,5,Married,High School,8,3,81549,180,134829,28729,2,4,263702,63288,0.24,1,2,0,0,0,Current,,352501,106,80,0,2024-02-14
609,67,137673,26,Single,High School,26,1,197049,120,24720,52716,2,7,76720,38360,0.5,1,3,0,0,0,Current,,107863,317,243,0,2025-03-26
610,36,267629,12,Single,Graduate,18,4,537715,240,470538,39588,4,6,512440,184478,0.36,1,2,0,0,0,Current,,581340,217,180,1,2024-12-14
611,25,100000,3,Married,High School,7,0,215869,24,188118,20404,6,4,59014,24785,0.42,0,0,0,0,0,Current,,61724,93,13,0,2024-11-05
612,55,179869,17,Single,Graduate,21,0,637180,180,225721,26756,6,2,128268,55155,0.43,0,2,0,0,0,Current,,149799,252,243,0,2024-04-05
613,32,231948,9,Single,Graduate,12,2,668148,84,410249,95996,7,0,524831,257167,0.49,2,4,0,0,0,Current,,601469,146,8,1,2024-12-17
614,45,155111,13,Single,Graduate,12,0,344267,12,47513,57079,6,6,362807,105214,0.29,2,3,0,0,0,Current,,444597,155,102,1,2024-03-21
615,41,100000,14,Married,High School,15,1,252804,48,160502,43817,1,2,253495,93793,0.37,2,2,0,0,0,Current,,286969,180,160,1,2024-07-05
616,56,280200,35,Married,Graduate,30,4,156462,24,79111,28475,5,3,472306,160584,0.34,0,1,0,0,0,Current,,552534,365,145,0,2023-08-23
617,43,177330,17,Single,Graduate,20,2,703532,120,149953,9809,2,4,469839,230221,0.49,1,3,0,0,0,Current,,683041,243,5,0,2024-08-10
618,36,100000,14,Widowed,High School,18,1,68452,240,68144,7730,7,7,91709,22010,0.24,0,0,0,0,0,Current,,107062,217,72,0,2023-11-05
619,59,192924,35,Divorced,Graduate,30,0,816440,84,229946,18769,7,6,216902,36873,0.17,0,1,0,0,0,Current,,302092,371,94,0,2023-01-16
620,65,225006,32,Single,Graduate,30,3,660276,48,143543,62074,2,8,188162,11289,0.06,3,3,3,3,1,DPD90+,4.0,247041,366,217,0,2025-11-02
621,62,411768,34,Single,Postgraduate,28,1,1183909,60,532317,200134,1,2,1026884,246452,0.24,0,0,0,0,0,Current,,1200190,342,172,0,2024-12-22
622,59,121735,34,Divorced,High School,28,3,446840,12,93298,23308,6,9,130461,22178,0.17,1,1,0,0,0,Current,,183805,343,324,1,2023-04-04
623,34,323781,8,Married,Postgraduate,15,3,1414281,48,559668,155442,2,0,287769,80575,0.28,1,3,0,0,0,Current,,373391,191,187,0,2023-03-06
624,51,268986,24,Single,Graduate,25,2,1275506,36,345935,10311,2,0,553513,38745,0.07,2,2,0,0,0,Current,,555898,311,138,0,2023-05-06
625,25,188307,4,Married,Graduate,8,4,554595,240,88472,87543,4,9,130441,7826,0.06,2,2,0,0,0,Current,,134923,102,48,0,2023-08-24
626,55,196762,33,Married,High School,30,0,231778,84,138806,21044,3,0,120467,14456,0.12,1,1,0,0,0,Current,,165801,360,156,0,2024-08-25
627,43,213282,12,Single,Graduate,15,0,949923,48,363106,97680,7,1,163543,99761,0.61,0,0,0,0,0,Current,,200056,182,5,0,2023-09-11
628,49,158673,18,Married,High School,15,1,108377,36,127515,7455,1,1,79432,16680,0.21,0,0,0,0,0,Current,,95537,180,44,0,2023-04-05
629,63,334243,34,Married,Graduate,30,0,1381432,48,365931,158814,1,6,749531,209868,0.28,3,4,0,0,0,Current,,804181,361,159,0,2025-03-02
630,31,170638,10,Married,High School,17,2,607795,180,224463,19859,6,8,325165,156079,0.48,0,1,3,1,0,DPD60,16.0,350742,204,16,1,2024-03-29
631,38,346364,11,Divorced,Postgraduate,12,0,1583324,60,252232,57254,1,7,354914,106474,0.3,3,5,0,0,0,Current,,496480,155,123,0,2023-05-04
632,67,415778,40,Single,Postgraduate,30,1,1887043,12,259137,106294,6,3,450084,130524,0.29,2,2,0,0,0,Current,,636647,368,279,1,2025-01-17
633,32,261461,6,Married,Graduate,5,0,193270,60,255381,53010,4,1,660822,85906,0.13,2,2,0,0,0,Current,,845852,66,21,0,2024-01-22
634,29,200125,7,Married,Graduate,7,4,648907,180,93862,68125,4,2,351129,189609,0.54,2,2,0,0,0,Current,,402942,92,2,1,2025-07-18
635,30,106899,3,Married,High School,5,3,113422,48,64589,52156,5,9,240129,40821,0.17,0,0,0,0,0,Current,,352113,67,23,0,2025-06-27
636,64,325007,35,Single,Graduate,30,3,277266,24,55593,101104,6,4,530375,84860,0.16,1,2,0,0,0,Current,,695842,369,208,0,2024-05-13
637,37,100000,12,Married,Graduate,16,3,251724,36,64274,36631,7,8,109429,37205,0.34,2,2,0,0,0,Current,,153016,193,139,0,2023-06-23
638,58,136579,23,Single,High School,24,4,128273,240,92241,8501,4,7,399631,163848,0.41,1,2,0,0,0,Current,,400286,288,118,0,2024-11-04
639,27,189672,3,Single,Graduate,10,2,716118,120,365227,60951,6,2,363054,83502,0.23,1,1,0,0,0,Current,,444799,124,123,1,2025-10-24
640,66,445986,40,Single,Postgraduate,30,1,2167595,36,535170,106076,7,8,369033,47974,0.13,0,1,0,0,0,Current,,529737,366,201,0,2024-01-17
641,33,181065,7,Married,Graduate,11,4,554624,60,287059,80605,7,9,274354,46640,0.17,5,8,0,0,0,Current,,320751,133,130,1,2025-08-26
642,60,174471,19,Single,Graduate,22,1,271871,36,24161,36000,1,2,230885,55412,0.24,0,1,0,0,0,Current,,314759,267,91,0,2023-08-27
643,62,478450,28,Married,Postgraduate,26,2,2054669,48,123318,165609,5,9,495300,163449,0.33,1,3,1,1,0,DPD60,5.0,658173,318,81,0,2024-10-22
644,29,100000,8,Single,High School,8,4,433896,180,163834,12951,3,7,283359,45337,0.16,0,1,0,0,0,Current,,304925,104,88,1,2024-07-06
645,47,297117,15,Single,Graduate,21,0,1128312,36,376126,42933,2,0,802899,674435,0.84,0,0,0,0,0,Current,,1113983,257,1,0,2025-12-04
646,22,213674,2,Single,Postgraduate,10,2,698306,36,90259,42849,2,3,213218,123666,0.58,0,0,0,0,0,Current,,225214,126,16,0,2025-01-07
647,25,100000,3,Single,High School,6,3,440506,180,83935,16595,5,3,138036,35889,0.26,1,1,0,0,0,Current,,188275,79,43,1,2024-02-07
648,49,222920,20,Married,Graduate,19,4,275264,120,245303,31623,6,5,536298,69718,0.13,2,3,0,0,0,Current,,802025,239,225,0,2024-07-25
649,57,269627,22,Married,Graduate,23,2,1265143,120,457028,11820,6,1,275360,30289,0.11,2,5,3,2,0,DPD60,21.0,407254,287,134,0,2024-10-23
650,58,250610,25,Widowed,Graduate,23,2,1193508,24,42053,105666,6,6,495935,287642,0.58,0,1,0,0,0,Current,,694368,283,76,0,2024-01-13
651,39,239616,16,Widowed,Graduate,13,4,1060052,120,290800,12188,3,4,539012,199434,0.37,2,3,2,0,0,DPD30,12.0,683067,164,112,1,2025-04-23
652,28,314227,7,Married,Postgraduate,9,3,511555,36,455069,140124,7,9,670852,46959,0.07,2,4,0,0,0,Current,,897205,119,11,0,2024-06-24
653,68,380885,33,Married,Postgraduate,27,3,1661345,120,745349,30555,2,5,863093,353868,0.41,2,3,0,0,0,Current,,1177305,333,96,0,2025-04-26
654,65,140185,25,Single,High School,22,2,384018,48,227655,7195,5,5,317764,34954,0.11,2,2,0,0,0,Current,,319098,265,241,1,2023-01-04
655,21,290149,0,Married,Postgraduate,3,1,921857,180,170794,84213,6,5,844918,126737,0.15,0,1,4,0,0,DPD30,27.0,888163,42,20,0,2023-11-08
656,42,100000,20,Married,High School,24,2,428270,180,143367,26117,4,9,136624,53283,0.39,1,1,0,0,0,Current,,177410,289,277,0,2024-09-19
657,37,100000,11,Single,Graduate,12,4,63312,84,153839,25579,1,7,269647,59322,0.22,0,0,0,0,0,Current,,270528,150,36,0,2025-12-28
658,27,211958,6,Single,Graduate,8,4,452157,36,312210,62689,3,9,117534,64643,0.55,2,4,0,0,0,Current,,170947,106,38,0,2025-08-16
659,45,206120,23,Single,Graduate,27,4,859648,84,339949,32523,6,3,251570,108175,0.43,3,3,0,0,0,Current,,313162,332,312,1,2023-02-25
660,65,204110,24,Married,Graduate,26,3,849668,84,369903,69033,2,9,126882,38064,0.3,2,2,0,0,0,Current,,143235,315,267,1,2023-09-11
661,24,367353,3,Married,Postgraduate,4,0,1586632,36,88876,95935,1,7,781730,54721,0.07,1,2,0,0,0,Current,,935660,59,18,0,2023-07-04
662,56,296181,24,Married,Graduate,22,4,373623,48,75315,53513,5,8,222720,48998,0.22,0,0,0,0,0,Current,,317462,268,81,0,2025-08-15
663,26,148360,5,Married,Graduate,8,4,545444,24,237818,61824,6,3,387852,54299,0.14,0,1,0,0,0,Current,,567658,100,98,1,2025-02-14
664,51,100000,19,Married,High School,19,1,115926,12,54212,36930,2,0,211647,46562,0.22,2,5,0,0,0,Current,,223947,239,45,1,2023-10-24
665,39,367681,9,Married,Postgraduate,15,1,1482835,24,60356,76820,1,2,210327,86234,0.41,1,2,0,0,0,Current,,292140,181,154,0,2023-09-25
666,64,439386,38,Single,Postgraduate,30,2,704365,120,365743,187554,4,0,1004850,281358,0.28,3,4,0,0,0,Current,,1295365,362,315,0,2025-04-13
667,59,472460,21,Married,Postgraduate,19,2,1804882,60,778973,218146,3,6,1254422,225795,0.18,1,3,0,0,0,Current,,1621655,237,134,0,2024-10-01
668,47,100000,23,Married,High School,27,2,254750,240,29680,27769,5,0,215280,40903,0.19,0,1,0,0,0,Current,,299180,324,43,0,2024-11-16
669,30,101695,6,Married,High School,12,4,502188,36,138314,12526,2,3,58607,7032,0.12,1,1,0,0,0,Current,,65137,146,94,1,2024-10-06
670,46,100000,7,Married,High School,14,1,310952,24,5705,45958,7,0,264479,39671,0.15,0,2,0,0,0,Current,,334704,172,103,1,2023-06-25
671,39,100000,13,Married,High School,15,2,334660,48,26398,11095,4,1,233115,72265,0.31,1,3,0,0,0,Current,,270337,188,17,1,2024-06-02
672,59,199063,29,Single,Graduate,26,1,429326,24,146143,8608,3,0,287870,115148,0.4,1,2,0,0,0,Current,,301473,312,117,0,2024-02-15
673,23,305255,0,Married,Postgraduate,4,4,1161599,120,65026,54089,3,4,403417,68580,0.17,1,2,0,0,0,Current,,424612,53,46,1,2024-02-24
674,65,281069,24,Widowed,Graduate,24,4,766471,84,477679,103698,7,6,477690,186299,0.39,3,4,0,0,0,Current,,510285,299,169,0,2023-02-24
675,33,100000,7,Married,High School,14,2,58129,180,173493,46317,4,2,266775,66693,0.25,1,1,0,0,0,Current,,348794,169,141,0,2024-08-26
676,48,228577,20,Single,Graduate,25,4,740273,60,348205,74492,2,7,258325,131745,0.51,3,3,0,0,0,Current,,271994,311,214,0,2024-11-11
677,40,118639,13,Single,High School,13,4,502681,24,62028,56576,3,4,89265,31242,0.35,1,1,0,0,0,Current,,114710,161,161,1,2025-09-03
678,48,100000,21,Widowed,High School,23,1,156560,48,107033,6433,5,4,266159,79847,0.3,0,0,0,0,0,Current,,344449,285,178,0,2023-11-19
679,28,100000,7,Single,Graduate,11,0,149478,12,40916,4916,1,4,56572,19234,0.34,1,2,0,0,0,Current,,82139,137,48,0,2025-09-26
680,61,265734,34,Single,Graduate,30,3,860974,24,159039,82380,5,7,738074,302610,0.41,0,0,0,0,0,Current,,969230,360,99,0,2025-04-18
681,59,296593,35,Married,Postgraduate,30,2,1240027,48,313264,143472,6,1,375001,71250,0.19,1,1,0,0,0,Current,,559799,364,283,0,2023-04-22
682,21,319283,1,Widowed,Postgraduate,2,0,518289,84,473585,83430,3,1,565308,333531,0.59,0,0,0,0,0,Current,,574068,33,6,0,2023-03-04
