age,marital_status,education_level,outstanding_loans,loan_amount,loan_tenure_months,savings_account_balance,checking_account_balance,no_of_open_accounts,no_of_closed_accounts,total_current_balance,credit_utilization_ratio,no_of_inquiries_6m,no_of_inquiries_12m,newest_trade_open_months,default,month,log_income_inr,log_savings_account_balance,log_checking_account_balance,log_total_current_balance,log_max_credit_exposure,debt_to_income,balance_to_income,savings_to_loan,monthly_installment_proxy,installment_to_income,inquiry_acceleration,utilization_per_open_account,total_accounts,closed_account_ratio,account_maturity,trade_gap,woe_age,woe_education_level,woe_loan_amount,woe_loan_tenure_months,woe_savings_account_balance,woe_checking_account_balance,woe_total_current_balance,woe_credit_utilization_ratio,woe_no_of_inquiries_6m,woe_no_of_inquiries_12m,woe_newest_trade_open_months,woe_log_income_inr,woe_log_savings_account_balance,woe_log_checking_account_balance,woe_log_total_current_balance,woe_log_max_credit_exposure,woe_debt_to_income,woe_balance_to_income,woe_savings_to_loan,woe_monthly_installment_proxy,woe_installment_to_income,woe_inquiry_acceleration,woe_utilization_per_open_account,woe_closed_account_ratio,woe_account_maturity,woe_trade_gap
61,0,1,4,1472874,84,147837,158487,6,1,211063,0.43,3,3,49,0,2023-01,12.804142369203715,11.903872358645478,11.973434159654165,12.259916684002285,13.417461383717836,4.0495,0.5803,0.1004,17534.21,0.5785,1.0,0.0717,7,0.1429,1.0185,281,0.5884164340640126,-0.22326256541455727,0.2563258017441657,0.07676858672436082,0.0776739738391735,1.3963481472840846,0.31244200600567046,-0.3481146072409051,-0.18295267072977672,-0.054240564541203067,-0.15651941366162134,1.0337231978524128,0.0776739738391735,1.3963481472840846,0.31244200600567046,0.4818195304033289,-0.5879955706830521,-0.0336212773384673,-0.6929874680409496,0.013504615321927167,-0.2170734165027081,-0.20153032046208738,-0.14855124401244438,-0.14416664569462026,0.17198465331041474,1.0401540881827032
23,0,1,0,558419,180,97976,45645,2,0,105923,0.33,0,1,87,1,2025-05,11.931944962559006,11.49248803623024,10.728671258963823,11.570477134808232,12.68854200371749,3.6727,0.6967,0.1755,3102.33,0.2448,0.0,0.165,2,0.0,1.1146,20,-0.7748715729168063,-0.22326256541455727,-0.014203191481365798,0.008102566032932322,-0.5413652345670501,-0.2508300931328625,-0.17421899076102226,0.1029917818234634,0.12905688332991616,0.21852509774583123,-0.03692111534102272,-0.3745478643090606,-0.5413652345670501,-0.2508300931328625,-0.17421899076102226,-0.6014185910151929,-0.4468192886554809,-0.3745478643090606,-0.49432587329597105,-0.014203191481365798,-0.014203191481365798,0.1745180269736348,0.1799528229595917,-0.14416664569462026,-0.5738189794167884,-0.7763432435282624
59,1,1,0,394225,84,186892,39568,7,6,10338,0.09,1,3,177,0,2025-02,12.217062040329775,12.138291539558743,10.585801262389678,9.243678431586693,11.76481195181665,1.9496,0.0511,0.4741,4693.15,0.2785,0.3333,0.0129,13,0.4615,1.0194,190,0.7316004412458373,-0.22326256541455727,-0.38981533643984906,0.07676858672436082,-0.3745478643090606,-0.36565891689181446,-0.26735939508407314,0.6558911877251418,0.12905688332991616,-0.054240564541203067,0.21798021854883082,0.013504615321927167,-0.3745478643090606,-0.36565891689181446,-0.26735939508407314,-0.738397641877574,0.2563258017441657,0.5992112532000919,0.28774939341529904,0.10639025578257491,0.12789646100353846,0.1745180269736348,0.1949907003241321,0.5017679017808311,0.17198465331041474,0.9271672247898126
26,2,1,1,199695,48,76474,33470,1,8,21924,0.11,2,2,68,1,2025-02,11.51726603106865,11.244719169019104,10.41843467126129,9.995382817240383,12.39036725457574,1.9883,0.2183,0.383,4160.31,0.4971,1.0,0.11,9,0.8889,1.0119,17,-0.7748715729168063,-0.22326256541455727,-0.06866981365560297,-0.028514013938685242,-0.39878400642260947,-0.36565891689181446,-0.26735939508407314,0.2073517971477059,-0.1775030659622122,-0.11136693993501376,-0.0266614264034074,-1.173551715337308,-0.39878400642260947,-0.36565891689181446,-0.26735939508407314,-0.47063474318155785,0.2563258017441657,0.013504615321927167,-0.12197160620773233,-0.014203191481365798,0.013504615321927167,-0.20153032046208738,-0.36565891689181446,-0.11428665003834837,0.14987536772231363,-0.7763432435282624
28,0,1,0,498978,36,323231,27401,7,5,119184,0.6,1,2,31,0,2025-01,12.00979008587959,12.686125610628912,10.218371282413054,11.68843218676883,12.454985302978342,3.036,0.7252,0.6478,13860.5,1.012,0.5,0.0857,12,0.4167,1.0833,21,-0.6688476673121468,-0.22326256541455727,-0.014203191481365798,0.04818354532846819,0.59233837391233,-0.42287171930706796,0.021347792782953054,-0.5780549918023947,0.12905688332991616,-0.11136693993501376,-0.105711085335952,-0.0336212773384673,0.59233837391233,-0.42287171930706796,0.021347792782953054,-0.47063474318155785,-0.06866981365560297,-0.3745478643090606,0.24894569444654305,-0.0336212773384673,-0.22551228514857277,0.1745180269736348,-0.14855124401244438,0.5017679017808311,-0.6906497247431356,-0.7763432435282624
47,2,1,3,1271005,24,491945,39406,4,7,31861,0.05,1,2,118,1,2023-09,12.588443113609468,13.106124233353244,10.581698744480091,10.36916935613284,13.665472244090472,4.3357,0.1087,0.3871,52958.54,2.1678,0.5,0.0125,11,0.6364,1.0278,67,0.29436317413733587,-0.22326256541455727,0.24894569444654305,-0.17632204095780107,0.8405238330849243,-0.36565891689181446,-0.22551228514857277,0.6558911877251418,0.12905688332991616,-0.11136693993501376,0.0753800190400147,0.38539679717440045,0.8405238330849243,-0.36565891689181446,-0.22551228514857277,0.59233837391233,-0.5879955706830521,0.5992112532000919,-0.12197160620773233,-0.16592018794632704,-0.738397641877574,0.1745180269736348,0.1949907003241321,-0.05912155042681252,0.6698717619062686,-0.22551228514857277
29,1,2,2,726300,12,319811,82537,1,7,47116,0.17,1,1,98,0,2025-07,12.69021029228964,12.675488602130162,11.32101407233697,10.760389149066029,12.632268055086929,2.2378,0.1452,0.4403,60524.99,2.2378,1.0,0.17,8,0.875,1.0,10,-0.6688476673121468,0.889100344865978,0.38539679717440045,-0.17632204095780107,0.59233837391233,0.4465814862135402,-0.14822061084692617,0.1799528229595917,0.12905688332991616,0.21852509774583123,-0.03692111534102272,1.0337231978524128,0.59233837391233,0.4465814862135402,-0.14822061084692617,-0.6014185910151929,-0.04158944698764424,0.34503257331904025,-0.12197160620773233,-0.16592018794632704,-0.738397641877574,-0.20153032046208738,0.1799528229595917,-0.11428665003834837,0.1511738584095484,-0.38715363670498887
57,2,1,2,211157,24,480586,33704,5,8,350447,0.55,0,0,74,0,2023-02,12.514857969687627,13.082763552397228,10.42540147328754,12.766967614963976,13.714298093899302,0.7753,1.2867,2.276,8798.21,0.3877,0.0,0.11,13,0.6154,1.0306,297,0.7316004412458373,-0.22326256541455727,-0.06866981365560297,-0.17632204095780107,0.8405238330849243,-0.36565891689181446,0.28774939341529904,-0.5780549918023947,0.12905688332991616,0.21852509774583123,-0.0266614264034074,0.38539679717440045,0.8405238330849243,-0.36565891689181446,0.28774939341529904,0.59233837391233,1.2661425916291442,-0.4614180880766337,1.9027194207006952,0.06995192774526302,0.34503257331904025,0.1745180269736348,-0.36565891689181446,0.27444366638051426,0.6698717619062686,1.0401540881827032
53,1,2,2,741154,24,246925,85543,1,6,207971,0.29,0,1,37,0,2023-06,12.73440414342583,12.416843975580823,11.356786142436492,12.245158734237377,13.835696445140336,2.1849,0.6131,0.3332,30881.42,1.0924,0.0,0.29,7,0.8571,1.0123,291,0.6258589006262666,0.889100344865978,0.38539679717440045,-0.17632204095780107,-0.09545915690037489,0.4465814862135402,0.31244200600567046,-0.03777066088527888,0.12905688332991616,0.21852509774583123,-0.105711085335952,1.0337231978524128,-0.09545915690037489,0.4465814862135402,0.31244200600567046,1.1482032937644577,-0.04158944698764424,-0.0336212773384673,-0.18258724043153873,0.2804233533232262,-0.22551228514857277,0.1745180269736348,-0.38981533643984906,-0.11428665003834837,0.14987536772231363,1.0401540881827032
62,0,0,2,265069,60,292716,88640,2,8,303330,0.56,2,2,330,1,2024-09,12.12804623709178,12.58696155093874,11.39234978350592,12.622579897487643,13.478132511220911,1.4329,1.6397,1.1043,4417.82,0.2866,1.0,0.28,10,0.8,1.0057,20,0.5884164340640126,-0.22326256541455727,-0.1999789831434081,0.11743246597825772,0.4536486534366327,0.4465814862135402,0.28774939341529904,-0.5780549918023947,-0.1775030659622122,-0.11136693993501376,0.1799528229595917,-0.0336212773384673,0.4536486534366327,0.4465814862135402,0.28774939341529904,0.4818195304033289,0.59233837391233,-0.4614180880766337,0.6705757394080629,0.10639025578257491,0.12789646100353846,-0.20153032046208738,-0.38981533643984906,0.1799528229595915,0.3306130978470814,-0.7763432435282624
64,2,2,4,1716923,240,176605,153693,6,8,363300,0.36,3,4,187,1,2025-02,12.802876863148844,12.081676541659794,11.942718891679489,12.80298697075161,14.203448288431574,4.7264,1.0001,0.1029,7153.85,0.2363,0.75,0.06,14,0.5714,1.0056,175,0.5884164340640126,0.889100344865978,0.2563258017441657,-0.16488766333213792,-0.3745478643090606,1.3963481472840846,0.28774939341529904,0.1029917818234634,-0.18295267072977672,-0.21514949811302622,0.21798021854883082,1.0337231978524128,-0.3745478643090606,1.3963481472840846,0.28774939341529904,1.1482032937644577,-0.7610305215049349,-0.22551228514857277,-0.39878400642260947,-0.27594313877546467,-0.014203191481365798,-0.20153032046208738,-0.08354202387818553,-0.48502348063365747,0.3306130978470814,0.6499564522053273
44,2,1,4,697462,12,298337,90493,7,0,44015,0.19,0,0,75,1,2024-01,12.163848626966702,12.60598235092464,11.413038829147643,10.692308483164355,12.694121844644489,3.6377,0.2296,0.4277,58121.83,3.6377,0.0,0.0271,7,0.0,1.0595,14,-0.19811331096045834,-0.22326256541455727,0.38539679717440045,-0.17632204095780107,0.4536486534366327,0.4465814862135402,-0.14822061084692617,0.1799528229595917,0.12905688332991616,0.21852509774583123,-0.0266614264034074,-0.0336212773384673,0.4536486534366327,0.4465814862135402,-0.14822061084692617,-0.6014185910151929,-0.4468192886554809,0.013504615321927167,-0.12197160620773233,-0.16592018794632704,-0.738397641877574,0.1745180269736348,0.6773554263934416,-0.14416664569462026,-0.6906497247431356,-0.38715363670498887
35,1,1,3,169647,48,218845,94755,3,5,35719,0.27,0,0,10,0,2024-04,12.35791351694554,12.296123565093088,11.459060445478018,10.483466034990435,11.897874891619509,0.7287,0.1534,1.29,3534.31,0.1822,0.0,0.09,8,0.625,1.0556,180,-0.40471371460628364,-0.22326256541455727,0.4536486534366327,-0.028514013938685242,-0.09545915690037489,0.4465814862135402,-0.14822061084692617,-0.053662028221913634,0.12905688332991616,0.21852509774583123,-0.29962025730229463,0.5178246399352279,-0.09545915690037489,0.4465814862135402,-0.14822061084692617,-0.738397641877574,1.2661425916291442,0.34503257331904025,1.9027194207006952,-0.014203191481365798,0.2563258017441657,0.1745180269736348,-0.36565891689181446,0.27444366638051426,-0.6906497247431356,0.6499564522053273
52,0,0,1,181844,120,25962,19028,6,7,19245,0.09,0,3,102,1,2024-06,11.51293546492023,10.164427726544904,9.853719410302007,9.865058525916346,12.608994522365556,1.8184,0.1924,0.1428,1515.37,0.1818,0.0,0.015,13,0.5385,1.0,102,0.6258589006262666,-0.22326256541455727,-0.06866981365560297,0.25999553063312814,-0.8961866098564595,-0.5413652345670501,-0.26735939508407314,0.6558911877251418,0.12905688332991616,-0.054240564541203067,-0.03692111534102272,-1.173551715337308,-0.8961866098564595,-0.5413652345670501,-0.26735939508407314,-0.6014185910151929,0.2563258017441657,0.34503257331904025,-0.39878400642260947,0.0776739738391735,0.2563258017441657,0.1745180269736348,0.1949907003241321,-0.48502348063365747,0.1511738584095484,0.26980915208145273
52,0,1,0,186166,36,149467,105083,4,9,164712,0.32,1,2,53,0,2023-11,12.454642198975476,11.914837602078846,11.562515309310225,12.01195984444122,13.54113160532352,0.726,0.6423,0.8029,5171.28,0.242,0.5,0.08,13,0.6923,1.0222,131,0.6258589006262666,-0.22326256541455727,-0.06866981365560297,0.04818354532846819,0.0776739738391735,0.378228307695788,-0.04158944698764424,-0.03777066088527888,0.12905688332991616,-0.11136693993501376,-0.15651941366162134,0.5178246399352279,0.0776739738391735,0.378228307695788,-0.04158944698764424,0.4818195304033289,1.2661425916291442,-0.3745478643090606,0.6705757394080629,0.10639025578257491,-0.014203191481365798,0.1745180269736348,-0.14855124401244438,-0.05912155042681252,0.39451263058241004,-0.017872920370328123
61,0,0,4,567676,36,187366,58843,4,3,1000,0.01,0,0,331,0,2023-10,11.727980391380818,12.140824539363347,10.982645153370102,6.90875477931522,11.911500222373638,4.5783,0.0081,0.3301,15768.78,1.5261,0.0,0.0025,7,0.4286,1.0111,33,0.5884164340640126,-0.22326256541455727,-0.014203191481365798,0.04818354532846819,-0.3745478643090606,0.18750002859497455,-0.26735939508407314,0.6558911877251418,0.12905688332991616,0.21852509774583123,0.1799528229595917,-0.3745478643090606,-0.3745478643090606,0.18750002859497455,-0.26735939508407314,-0.738397641877574,-0.7610305215049349,0.5992112532000919,-0.18258724043153873,0.013504615321927167,-0.1999789831434081,0.1745180269736348,0.1949907003241321,0.5017679017808311,0.14987536772231363,-0.47358521950530796
69,1,1,2,277326,180,53055,95986,4,1,59532,0.11,2,3,340,0,2024-05,12.527710393192931,10.879103238494968,11.47196804461364,10.994286059636607,13.213964870341588,1.0053,0.2158,0.1913,1540.7,0.067,0.6667,0.0275,5,0.2,1.0056,22,1.3915885000310968,-0.22326256541455727,-0.1999789831434081,0.008102566032932322,-0.39878400642260947,0.4465814862135402,0.13550106038875784,0.2073517971477059,-0.1775030659622122,-0.054240564541203067,0.1799528229595917,0.38539679717440045,-0.39878400642260947,0.4465814862135402,0.13550106038875784,0.22541519703634885,1.1994965881520083,0.013504615321927167,-0.49432587329597105,0.0776739738391735,1.093063901916367,-0.18914464097769795,0.6773554263934416,-0.14416664569462026,0.3306130978470814,-0.7763432435282624
69,0,1,3,1050460,24,565644,51418,2,8,58836,0.05,3,4,71,0,2024-06,12.95595690117936,13.245721951927232,10.847763032945046,10.98252618769156,14.210221378799565,2.4813,0.139,0.5385,43769.16,1.2407,0.75,0.025,10,0.8,1.0181,210,1.3915885000310968,-0.22326256541455727,0.24894569444654305,-0.17632204095780107,1.205805757345273,0.18750002859497455,0.13550106038875784,0.6558911877251418,-0.18295267072977672,-0.21514949811302622,-0.0266614264034074,0.9892714352815788,1.205805757345273,0.18750002859497455,0.13550106038875784,1.1482032937644577,-0.04158944698764424,0.34503257331904025,0.28774939341529904,-0.16592018794632704,-0.1999789831434081,-0.20153032046208738,0.6773554263934416,0.1799528229595915,0.17198465331041474,0.9271672247898126
32,1,1,1,762276,60,234884,6345,2,8,184201,0.41,0,1,149,1,2023-05,11.997897752767027,12.366851311647652,8.75557997214314,12.123788260507698,13.34248958110028,4.6935,1.1342,0.3081,12704.6,0.9387,0.0,0.205,10,0.8,1.0641,17,-0.40471371460628364,-0.22326256541455727,0.38539679717440045,0.11743246597825772,-0.09545915690037489,-0.7157186217118278,0.31244200600567046,-0.3024733262847011,0.12905688332991616,0.21852509774583123,0.29502215274437876,-0.0336212773384673,-0.09545915690037489,-0.7157186217118278,0.31244200600567046,0.4818195304033289,-0.7610305215049349,-0.4614180880766337,-0.13182680107124983,-0.0336212773384673,-0.22551228514857277,0.1745180269736348,0.1799528229595917,0.1799528229595915,-0.6906497247431356,-0.7763432435282624
59,0,2,4,608514,48,699093,47826,5,7,227150,0.49,4,4,262,0,2025-01,13.17601788193982,13.45754049000008,10.77534561256631,12.333370273555143,13.379769215321552,1.1535,0.4306,1.1489,12677.37,0.2884,1.0,0.098,12,0.5833,1.0,98,0.7316004412458373,0.889100344865978,-0.014203191481365798,-0.028514013938685242,1.205805757345273,-0.2508300931328625,0.31244200600567046,-0.3481146072409051,-0.7306072342055785,-0.21514949811302622,0.1799528229595917,0.9892714352815788,1.205805757345273,-0.2508300931328625,0.31244200600567046,0.4818195304033289,1.1994965881520083,0.013504615321927167,0.6705757394080629,-0.0336212773384673,0.12789646100353846,-0.20153032046208738,-0.36565891689181446,0.27444366638051426,0.1511738584095484,0.26980915208145273
23,1,1,3,207320,36,44079,26819,4,4,674,0.01,1,1,12,1,2023-04,11.616501389191583,10.693761443826796,10.196903156835669,6.51471269087253,11.353742142614896,1.8692,0.0061,0.2126,5758.89,0.6231,1.0,0.0025,8,0.5,1.0,0,-0.7748715729168063,-0.22326256541455727,-0.06866981365560297,0.04818354532846819,-0.8961866098564595,-0.42287171930706796,-0.26735939508407314,0.6558911877251418,0.12905688332991616,0.21852509774583123,-0.29962025730229463,-0.3745478643090606,-0.8961866098564595,-0.42287171930706796,-0.26735939508407314,-0.738397641877574,0.2563258017441657,0.5992112532000919,-0.49432587329597105,0.10639025578257491,-0.2170734165027081,-0.20153032046208738,0.1949907003241321,0.0776739738391735,0.1511738584095484,-0.38715363670498887
69,1,0,4,105992,60,199358,71810,6,1,103291,0.37,3,4,357,0,2024-12,12.024844490754308,12.20286249851728,11.1817929466445,11.54531520777188,12.821339362414594,0.6353,0.6191,1.8809,1766.53,0.1271,0.75,0.0617,7,0.1429,1.0278,13,1.3915885000310968,-0.22326256541455727,0.4536486534366327,0.11743246597825772,-0.09545915690037489,0.7597713182125337,-0.17421899076102226,0.1029917818234634,-0.18295267072977672,-0.21514949811302622,0.1799528229595917,-0.0336212773384673,-0.09545915690037489,0.7597713182125337,-0.17421899076102226,0.31244200600567046,1.2661425916291442,-0.0336212773384673,1.9027194207006952,-0.014203191481365798,0.2563258017441657,-0.20153032046208738,-0.08354202387818553,-0.14416664569462026,0.6698717619062686,-0.38715363670498887
57,1,1,3,160989,240,457611,59038,5,2,173509,0.3,1,2,31,0,2024-09,12.399729711987874,13.033776942480111,10.985953521461534,12.063990513595718,13.568042295125796,0.6632,0.7148,2.8425,670.79,0.0332,0.5,0.06,7,0.2857,1.0038,234,0.7316004412458373,-0.22326256541455727,0.4536486534366327,-0.16488766333213792,0.8405238330849243,0.18750002859497455,-0.04158944698764424,-0.03777066088527888,0.12905688332991616,-0.11136693993501376,-0.105711085335952,0.5178246399352279,0.8405238330849243,0.18750002859497455,-0.04158944698764424,0.59233837391233,1.2661425916291442,-0.3745478643090606,1.9027194207006952,0.0776739738391735,1.093063901916367,0.1745180269736348,-0.08354202387818553,0.08686239989357969,0.3306130978470814,0.9271672247898126
69,0,1,2,1491466,84,386616,105045,2,0,362376,0.47,1,2,265,0,2024-06,12.649250920758504,12.865189817888387,11.562153628442054,12.80044038535326,13.776418316558145,4.7876,1.1632,0.2592,17755.55,0.6839,0.5,0.235,2,0.0,1.0083,98,1.3915885000310968,-0.22326256541455727,0.2563258017441657,0.07676858672436082,0.59233837391233,0.378228307695788,0.28774939341529904,-0.3481146072409051,0.12905688332991616,-0.11136693993501376,0.1799528229595917,1.0337231978524128,0.59233837391233,0.378228307695788,0.28774939341529904,0.59233837391233,-0.7610305215049349,-0.4614180880766337,-0.13182680107124983,0.013504615321927167,-0.2170734165027081,0.1745180269736348,0.1799528229595917,-0.14416664569462026,0.3306130978470814,0.26980915208145273
37,1,2,3,946043,24,382774,9734,5,3,113087,0.21,2,2,155,1,2023-01,12.638397122806388,12.855202628173297,9.1834829178063,11.635921555679367,13.457267241915588,3.0699,0.367,0.4046,39418.46,1.535,1.0,0.042,8,0.375,1.0536,22,-0.27957950641884854,0.889100344865978,0.0987273830370058,-0.17632204095780107,0.59233837391233,-0.7157186217118278,0.021347792782953054,0.24777541929835276,-0.1775030659622122,-0.11136693993501376,0.29502215274437876,1.0337231978524128,0.59233837391233,-0.7157186217118278,0.021347792782953054,0.4818195304033289,-0.06866981365560297,-0.04158944698764424,-0.12197160620773233,-0.16592018794632704,-0.1999789831434081,-0.20153032046208738,0.12279440911964301,0.08686239989357969,-0.22551228514857263,-0.7763432435282624
69,2,2,1,1030965,12,814968,76741,4,4,117636,0.29,2,3,116,0,2025-02,13.214780284820698,13.610905354689766,11.24820442548896,11.67535889081267,13.26612946638691,1.8799,0.2145,0.7905,85913.74,1.8799,0.6667,0.0725,8,0.5,1.0222,252,1.3915885000310968,0.889100344865978,0.24894569444654305,-0.17632204095780107,1.205805757345273,0.7597713182125337,0.021347792782953054,-0.03777066088527888,-0.1775030659622122,-0.054240564541203067,0.0753800190400147,0.9892714352815788,1.205805757345273,0.7597713182125337,0.021347792782953054,0.22541519703634885,0.2563258017441657,0.013504615321927167,0.24894569444654305,-0.16592018794632704,-0.738397641877574,-0.18914464097769795,-0.14855124401244438,0.0776739738391735,0.39451263058241004,1.0401540881827032
